x,y,u1,u2
0.00368093,-59.6453,0.361128,0.0563661
0.00367599,-60.0856,0.360638,0.0567823
0.00367102,-60.5253,0.360145,0.0571978
0.00366601,-60.9644,0.359647,0.0576127
0.00366096,-61.4029,0.359147,0.058027
0.00365588,-61.8408,0.358642,0.0584406
0.00365077,-62.2781,0.358134,0.0588536
0.00364561,-62.7148,0.357622,0.0592659
0.00364042,-63.1508,0.357107,0.0596776
0.0036352,-63.5863,0.356588,0.0600887
0.00362994,-64.0211,0.356066,0.060499
0.00362464,-64.4552,0.35554,0.0609087
0.00361931,-64.8888,0.355011,0.0613178
0.00361394,-65.3217,0.354479,0.0617261
0.00360854,-65.7539,0.353942,0.0621338
0.0036031,-66.1855,0.353403,0.0625408
0.00359762,-66.6164,0.35286,0.0629471
0.00359211,-67.0467,0.352314,0.0633528
0.00358656,-67.4764,0.351765,0.0637577
0.00358098,-67.9053,0.351212,0.064162
0.00357537,-68.3336,0.350656,0.0645655
0.00356971,-68.7612,0.350097,0.0649684
0.00356403,-69.1882,0.349534,0.0653716
0.0035583,-69.6144,0.348969,0.0657757
0.00355255,-70.04,0.3484,0.066179
0.00354675,-70.4648,0.347827,0.0665816
0.00354093,-70.889,0.34725,0.0669835
0.00353506,-71.3125,0.34667,0.0673846
0.00352916,-71.7353,0.346085,0.0677849
0.00352323,-72.1573,0.345497,0.0681844
0.00351727,-72.5787,0.344905,0.0685832
0.00351126,-72.9993,0.34431,0.0689812
0.00350523,-73.4193,0.343711,0.0693784
0.00349916,-73.8385,0.343108,0.0697748
0.00349305,-74.2569,0.342502,0.0701704
0.00348691,-74.6747,0.341892,0.0705653
0.00348074,-75.0916,0.341278,0.0709593
0.00347453,-75.5079,0.340662,0.0713526
0.00346828,-75.9234,0.340041,0.071745
0.00346201,-76.3382,0.339417,0.0721366
0.00345569,-76.7522,0.33879,0.0725275
0.00344935,-77.1654,0.33816,0.0729175
0.00344297,-77.5779,0.337526,0.0733067
0.00343655,-77.9896,0.336888,0.0736951
0.00343011,-78.4006,0.336248,0.0740826
0.00342363,-78.8108,0.335604,0.0744694
0.00341711,-79.2202,0.334957,0.0748553
0.00341056,-79.6288,0.334307,0.0752404
0.00340398,-80.0366,0.333654,0.0756246
0.00339736,-80.4437,0.332997,0.076008
0.00339071,-80.8499,0.332338,0.0763906
0.00338403,-81.2554,0.331675,0.0767723
0.00337731,-81.66,0.33101,0.0771532
0.00337056,-82.0638,0.330341,0.0775332
0.00336378,-82.4669,0.32967,0.0779124
0.00335696,-82.8691,0.328995,0.0782914
0.00335011,-83.2705,0.328319,0.0786726
0.00334323,-83.6711,0.327638,0.0790529
0.00333631,-84.0708,0.326954,0.0794323
0.00332937,-84.4698,0.326266,0.0798107
0.00332238,-84.8678,0.325574,0.0801882
0.00331537,-85.2651,0.324879,0.0805648
0.00330832,-85.6615,0.32418,0.0809404
0.00330124,-86.0571,0.323477,0.0813152
0.00329413,-86.4518,0.322771,0.0816889
0.00328699,-86.8457,0.322061,0.0820617
0.00327981,-87.2387,0.321348,0.0824336
0.0032726,-87.6308,0.320632,0.0828045
0.00326536,-88.0221,0.319912,0.0831745
0.00325808,-88.4125,0.319188,0.0835435
0.00325078,-88.802,0.318461,0.0839116
0.00324344,-89.1907,0.317731,0.0842787
0.00323607,-89.5785,0.316998,0.0846448
0.00322867,-89.9654,0.316262,0.08501
0.00322123,-90.3514,0.315522,0.0853742
0.00321377,-90.7365,0.314779,0.0857374
0.00320627,-91.1207,0.314033,0.0860996
0.00319874,-91.504,0.313284,0.0864609
0.00319118,-91.8865,0.312533,0.0868212
0.00318359,-92.268,0.311778,0.0871805
0.00317596,-92.6486,0.31102,0.0875388
0.00316831,-93.0283,0.310259,0.0878962
0.00316062,-93.407,0.309496,0.0882525
0.0031529,-93.7849,0.30873,0.0886079
0.00314515,-94.1618,0.307961,0.0889622
0.00313737,-94.5378,0.307189,0.0893156
0.00312956,-94.9129,0.306415,0.0896679
0.00312172,-95.287,0.305638,0.0900193
0.00311385,-95.6602,0.304858,0.0903696
0.00310595,-96.0324,0.304077,0.090724
0.00309801,-96.4037,0.303293,0.0910774
0.00309005,-96.774,0.302505,0.0914296
0.00308205,-97.1434,0.301713,0.0917807
0.00307403,-97.5118,0.300917,0.0921308
0.00306597,-97.8793,0.300118,0.0924797
0.00305789,-98.2458,0.299315,0.0928275
0.00304977,-98.6113,0.298508,0.0931742
0.00304162,-98.9759,0.297699,0.0935197
0.00303345,-99.3395,0.296885,0.0938642
0.00302524,-99.7021,0.296069,0.0942075
0.00301701,-100.064,0.295249,0.0945497
0.00300874,-100.424,0.294426,0.0948908
0.00300044,-100.784,0.293599,0.0952307
0.00299212,-101.143,0.29277,0.0955696
0.00298376,-101.5,0.291937,0.0959073
0.00297538,-101.857,0.291102,0.0962438
0.00296697,-102.212,0.290263,0.0965793
0.00295852,-102.567,0.289421,0.0969136
0.00295005,-102.921,0.288577,0.0972467
0.00294155,-103.273,0.28773,0.0975787
0.00293302,-103.625,0.28688,0.0979096
0.00292446,-103.975,0.286027,0.0982393
0.00291587,-104.325,0.285172,0.0985679
0.00290726,-104.673,0.284314,0.0988954
0.00289861,-105.021,0.283453,0.0992217
0.00288994,-105.367,0.28259,0.0995468
0.00288124,-105.713,0.281725,0.0998708
0.00287251,-106.057,0.280857,0.100194
0.00286375,-106.4,0.279986,0.100515
0.00285496,-106.743,0.279114,0.100836
0.00284614,-107.084,0.278239,0.101155
0.0028373,-107.424,0.277362,0.101474
0.00282843,-107.763,0.276485,0.101797
0.00281953,-108.101,0.275605,0.102119
0.0028106,-108.438,0.27472,0.102441
0.00280164,-108.774,0.273832,0.102761
0.00279266,-109.109,0.272941,0.10308
0.00278365,-109.442,0.272046,0.103398
0.00277461,-109.775,0.271147,0.103714
0.00276555,-110.107,0.270245,0.104029
0.00275646,-110.437,0.269339,0.104343
0.00274734,-110.767,0.26843,0.104656
0.00273819,-111.095,0.267518,0.104967
0.00272901,-111.422,0.266603,0.105277
0.00271981,-111.748,0.265685,0.105585
0.00271059,-112.073,0.264764,0.105893
0.00270133,-112.397,0.263839,0.106199
0.00269205,-112.72,0.262912,0.106503
0.00268274,-113.041,0.261982,0.106807
0.00267341,-113.362,0.26105,0.107109
0.00266405,-113.681,0.260114,0.10741
0.00265466,-114,0.259177,0.107709
0.00264525,-114.317,0.258236,0.108007
0.00263581,-114.633,0.257294,0.108304
0.00262634,-114.948,0.256348,0.1086
0.00261685,-115.262,0.255401,0.108894
0.00260733,-115.574,0.254451,0.109187
0.00259779,-115.886,0.253499,0.109479
0.00258822,-116.196,0.252546,0.109769
0.00257863,-116.505,0.25159,0.110058
0.00256901,-116.814,0.250632,0.110346
0.00255937,-117.12,0.249672,0.110632
0.0025497,-117.426,0.248711,0.110917
0.00254,-117.731,0.247747,0.111201
0.00253028,-118.034,0.246782,0.111484
0.00252054,-118.337,0.245818,0.111772
0.00251077,-118.638,0.24485,0.112062
0.00250097,-118.938,0.243878,0.11235
0.00249115,-119.236,0.242902,0.112637
0.00248131,-119.534,0.241923,0.112922
0.00247144,-119.83,0.24094,0.113206
0.00246155,-120.126,0.239954,0.113488
0.00245163,-120.42,0.238964,0.113768
0.00244169,-120.712,0.23797,0.114047
0.00243172,-121.004,0.236974,0.114325
0.00242173,-121.295,0.235974,0.114601
0.00241172,-121.584,0.234972,0.114875
0.00240168,-121.872,0.233966,0.115148
0.00239162,-122.159,0.232957,0.11542
0.00238154,-122.444,0.231946,0.115689
0.00237143,-122.729,0.230932,0.115958
0.0023613,-123.012,0.229916,0.116225
0.00235114,-123.294,0.228897,0.11649
0.00234096,-123.575,0.227876,0.116754
0.00233076,-123.855,0.226852,0.117016
0.00232054,-124.133,0.225827,0.117277
0.00231029,-124.41,0.224799,0.117536
0.00230002,-124.686,0.223769,0.117794
0.00228973,-124.961,0.222738,0.11805
0.00227941,-125.234,0.221705,0.118305
0.00226908,-125.506,0.22067,0.118558
0.00225872,-125.777,0.219633,0.11881
0.00224833,-126.047,0.218595,0.11906
0.00223793,-126.316,0.217556,0.119309
0.0022275,-126.583,0.216515,0.119556
0.00221705,-126.849,0.215473,0.119802
0.00220658,-127.114,0.21443,0.120047
0.00219609,-127.377,0.213386,0.12029
0.00218558,-127.639,0.212343,0.120542
0.00217504,-127.9,0.211296,0.120796
0.00216449,-128.16,0.210245,0.121048
0.00215391,-128.418,0.20919,0.121298
0.00214331,-128.676,0.208131,0.121546
0.00213269,-128.931,0.207069,0.121792
0.00212204,-129.186,0.206002,0.122037
0.00211138,-129.439,0.204932,0.122279
0.0021007,-129.692,0.203859,0.12252
0.00208999,-129.942,0.202783,0.122759
0.00207927,-130.192,0.201703,0.122996
0.00206852,-130.44,0.200621,0.123231
0.00205776,-130.687,0.199536,0.123464
0.00204697,-130.933,0.198448,0.123696
0.00203617,-131.177,0.197358,0.123926
0.00202534,-131.42,0.196265,0.124153
0.00201449,-131.662,0.19517,0.12438
0.00200363,-131.902,0.194073,0.124604
0.00199274,-132.142,0.192974,0.124826
0.00198183,-132.379,0.191873,0.125047
0.00197091,-132.616,0.190771,0.125266
0.00195996,-132.851,0.189667,0.125483
0.001949,-133.085,0.188562,0.125698
0.00193802,-133.318,0.187455,0.125912
0.00192701,-133.549,0.186348,0.126124
0.00191599,-133.779,0.185239,0.126334
0.00190495,-134.008,0.18413,0.126542
0.00189389,-134.235,0.18302,0.126749
0.00188282,-134.461,0.181909,0.126954
0.00187172,-134.686,0.180798,0.127157
0.0018606,-134.909,0.179687,0.127359
0.00184947,-135.131,0.178575,0.127559
0.00183832,-135.352,0.177463,0.127757
0.00182715,-135.571,0.176354,0.127974
0.00181596,-135.789,0.17524,0.128191
0.00180476,-136.006,0.17412,0.128405
0.00179353,-136.221,0.172996,0.128617
0.00178229,-136.435,0.171867,0.128827
0.00177103,-136.648,0.170734,0.129035
0.00175976,-136.859,0.169596,0.12924
0.00174846,-137.069,0.168455,0.129443
0.00173715,-137.278,0.16731,0.129644
0.00172582,-137.485,0.166161,0.129842
0.00171448,-137.691,0.16501,0.130038
0.00170312,-137.896,0.163855,0.130233
0.00169174,-138.099,0.162697,0.130424
0.00168034,-138.301,0.161537,0.130614
0.00166893,-138.501,0.160374,0.130802
0.0016575,-138.7,0.15921,0.130987
0.00164606,-138.898,0.158043,0.13117
0.0016346,-139.094,0.156875,0.131352
0.00162312,-139.289,0.155705,0.131531
0.00161163,-139.483,0.154534,0.131708
0.00160012,-139.675,0.153362,0.131883
0.00158859,-139.866,0.152189,0.132056
0.00157705,-140.055,0.151015,0.132227
0.00156549,-140.243,0.149841,0.132396
0.00155392,-140.43,0.148667,0.132563
0.00154234,-140.615,0.147493,0.132727
0.00153073,-140.799,0.146319,0.13289
0.00151912,-140.982,0.145145,0.133051
0.00150748,-141.163,0.143972,0.13321
0.00149584,-141.343,0.1428,0.133368
0.00148417,-141.521,0.141628,0.133523
0.0014725,-141.698,0.140458,0.133676
0.00146081,-141.873,0.139294,0.133841
0.0014491,-142.048,0.138131,0.134027
0.00143738,-142.22,0.136959,0.134211
0.00142565,-142.392,0.135777,0.134392
0.0014139,-142.562,0.134586,0.134571
0.00140214,-142.73,0.133386,0.134746
0.00139036,-142.897,0.132178,0.134919
0.00137857,-143.063,0.130963,0.135089
0.00136677,-143.227,0.129741,0.135256
0.00135495,-143.39,0.128512,0.135421
0.00134312,-143.552,0.127277,0.135583
0.00133128,-143.712,0.126036,0.135743
0.00131942,-143.87,0.124789,0.135899
0.00130755,-144.028,0.123538,0.136054
0.00129567,-144.183,0.122283,0.136206
0.00128377,-144.338,0.121024,0.136355
0.00127187,-144.491,0.119761,0.136502
0.00125995,-144.642,0.118495,0.136646
0.00124801,-144.792,0.117226,0.136788
0.00123607,-144.941,0.115955,0.136928
0.00122411,-145.088,0.114682,0.137065
0.00121214,-145.234,0.113408,0.1372
0.00120016,-145.378,0.112133,0.137333
0.00118817,-145.521,0.110857,0.137464
0.00117616,-145.663,0.109582,0.137592
0.00116414,-145.803,0.108306,0.137718
0.00115212,-145.942,0.107031,0.137842
0.00114008,-146.079,0.105757,0.137964
0.00112803,-146.214,0.104485,0.138083
0.00111596,-146.349,0.103214,0.138201
0.00110389,-146.482,0.101946,0.138316
0.00109181,-146.613,0.10068,0.13843
0.00107971,-146.743,0.0994157,0.138556
0.00106761,-146.871,0.0981361,0.138694
0.00105549,-146.999,0.096839,0.138818
0.00104337,-147.124,0.0955255,0.138926
0.00103123,-147.248,0.0941968,0.139019
0.00101908,-147.371,0.0928539,0.139099
0.00100693,-147.492,0.0914979,0.139164
0.00099476,-147.612,0.0901298,0.139217
0.000982583,-147.73,0.0887506,0.139257
0.000970397,-147.847,0.0873615,0.139284
0.000958201,-147.963,0.0859634,0.139299
0.000945996,-148.077,0.0845573,0.139303
0.000933781,-148.189,0.0831442,0.139297
0.000921558,-148.3,0.0817252,0.139279
0.000909325,-148.41,0.080301,0.139251
0.000897083,-148.518,0.0788729,0.139214
0.000884832,-148.625,0.0774416,0.139167
0.000872573,-148.73,0.0760081,0.139111
0.000860305,-148.833,0.0745733,0.139047
0.000848028,-148.936,0.0731382,0.138974
0.000835744,-149.036,0.0717037,0.138894
0.00082345,-149.136,0.0702706,0.138806
0.000811149,-149.234,0.0688398,0.138712
0.00079884,-149.33,0.0674121,0.13861
0.000786523,-149.425,0.0659885,0.138503
0.000774198,-149.518,0.0645698,0.138389
0.000761865,-149.61,0.0631567,0.13827
0.000749525,-149.701,0.0617501,0.138146
0.000737178,-149.79,0.0603509,0.138017
0.000724823,-149.877,0.0589597,0.137884
0.000712461,-149.963,0.0575773,0.137741
0.000700092,-150.048,0.0561876,0.137432
0.000687716,-150.131,0.0547797,0.137135
0.000675334,-150.212,0.0533559,0.13685
0.000662944,-150.292,0.0519185,0.136575
0.000650549,-150.371,0.0504695,0.136312
0.000638146,-150.448,0.0490113,0.136059
0.000625738,-150.524,0.0475458,0.135817
0.000613323,-150.598,0.0460751,0.135584
0.000600902,-150.671,0.0446014,0.135361
0.000588476,-150.742,0.0431265,0.135147
0.000576043,-150.811,0.0416525,0.134943
0.000563605,-150.88,0.0401812,0.134747
0.000551161,-150.946,0.0387145,0.134559
0.000538712,-151.012,0.0372543,0.13438
0.000526257,-151.075,0.0358023,0.134209
0.000513798,-151.138,0.0343604,0.134045
0.000501333,-151.198,0.0329302,0.133889
0.000488863,-151.258,0.0315134,0.13374
0.000476389,-151.315,0.0301116,0.133598
0.000463909,-151.372,0.0287264,0.133462
0.000451426,-151.426,0.0273595,0.133333
0.000438937,-151.48,0.0260122,0.133211
0.000426445,-151.531,0.0246861,0.133094
0.000413948,-151.582,0.0233826,0.132983
0.000401447,-151.631,0.0221031,0.132877
0.000388942,-151.678,0.0208489,0.132777
0.000376433,-151.724,0.0196214,0.132682
0.000363921,-151.768,0.0184218,0.132592
0.000351405,-151.811,0.0172514,0.132507
0.000338885,-151.852,0.0161113,0.132426
0.000326362,-151.892,0.0150027,0.13235
0.000313836,-151.93,0.0139267,0.132278
0.000301307,-151.967,0.0128843,0.13221
0.000288775,-152.002,0.0118766,0.132146
0.00027624,-152.036,0.0109045,0.132086
0.000263702,-152.068,0.00996909,0.13203
0.000251162,-152.099,0.00907113,0.131977
0.000238619,-152.129,0.00821152,0.131927
0.000226074,-152.156,0.00739107,0.131881
0.000213527,-152.183,0.00661056,0.131838
0.000200977,-152.208,0.00587072,0.131798
0.000188426,-152.231,0.00517224,0.131761
0.000175872,-152.253,0.00451576,0.131727
0.000163317,-152.273,0.00390191,0.131696
0.000150761,-152.292,0.00333123,0.131667
0.000138203,-152.309,0.00280426,0.131641
0.000125643,-152.325,0.00232147,0.131617
0.000113082,-152.339,0.00188332,0.131596
0.00010052,-152.352,0.00149018,0.131577
8.79575e-05,-152.363,0.00114243,0.131561
7.53938e-05,-152.373,0.000840374,0.131547
6.28293e-05,-152.381,0.000584286,0.131535
5.02642e-05,-152.388,0.000374399,0.131525
3.76986e-05,-152.393,0.0002109,0.131518
2.51326e-05,-152.397,9.39378e-05,0.131513
1.25663e-05,-152.399,2.36165e-05,0.13151
