x,y,u1,u2,sxx,syy,sxy
0,-150,0.0569756,0.137605,-723819,1.23803e+07,1.28639e+07
0,-148.8,0.0750381,0.139069,-7.13554e+06,2.8148e+06,6.4968e+06
0,-147.6,0.090269,0.139212,-8.67923e+06,-4.39514e+06,2.01689e+06
0,-146.4,0.102727,0.138246,-9.9183e+06,-9.17314e+06,-1.53941e+06
0,-145.2,0.113707,0.137169,-1.08335e+07,-9.92854e+06,-1.81858e+06
0,-144,0.123759,0.136027,-1.11886e+07,-1.01446e+07,-1.76614e+06
0,-142.8,0.132884,0.134819,-1.09836e+07,-9.82131e+06,-1.38212e+06
0,-141.6,0.141107,0.133591,-1.04131e+07,-9.21545e+06,-825061
0,-140.4,0.148856,0.132536,-1.04777e+07,-9.50228e+06,-835290
0,-139.2,0.156241,0.131449,-1.0482e+07,-9.66348e+06,-794026
0,-138,0.163262,0.130331,-1.04261e+07,-9.69904e+06,-701267
0,-136.8,0.169917,0.129182,-1.031e+07,-9.60897e+06,-557016
0,-135.6,0.176208,0.128002,-1.01336e+07,-9.39325e+06,-361271
0,-134.4,0.18221,0.126899,-1.01256e+07,-9.45089e+06,-333654
0,-133.2,0.188017,0.125804,-1.01509e+07,-9.55948e+06,-339513
0,-132,0.193626,0.124695,-1.01602e+07,-9.63399e+06,-330752
0,-130.8,0.199037,0.123571,-1.01533e+07,-9.67441e+06,-307372
0,-129.6,0.20425,0.122433,-1.01304e+07,-9.68075e+06,-269372
0,-128.4,0.209266,0.12128,-1.00914e+07,-9.65301e+06,-216752
0,-127.2,0.214088,0.120126,-1.00516e+07,-9.61477e+06,-166290
0,-126,0.218777,0.119017,-1.00629e+07,-9.64943e+06,-173784
0,-124.8,0.223342,0.1179,-1.00688e+07,-9.67197e+06,-176435
0,-123.6,0.227785,0.116777,-1.00693e+07,-9.6824e+06,-174243
0,-122.4,0.232104,0.115647,-1.00645e+07,-9.68071e+06,-167207
0,-121.2,0.236301,0.114511,-1.00543e+07,-9.6669e+06,-155329
0,-120,0.240374,0.113368,-1.00387e+07,-9.64097e+06,-138606
0,-118.8,0.244325,0.112218,-1.00177e+07,-9.60293e+06,-117041
0,-117.6,0.248162,0.111079,-1.00056e+07,-9.58554e+06,-102032
0,-116.4,0.251916,0.109959,-1.00114e+07,-9.60915e+06,-101108
0,-115.2,0.255588,0.108836,-1.00171e+07,-9.63277e+06,-100183
0,-114,0.259176,0.107709,-1.00229e+07,-9.65638e+06,-99258.8
0,-112.8,0.262681,0.106579,-1.00287e+07,-9.68e+06,-98334.4
0,-111.6,0.266103,0.105445,-1.00344e+07,-9.70361e+06,-97410
0,-110.4,0.269441,0.104308,-1.00402e+07,-9.72723e+06,-96485.6
0,-109.2,0.272697,0.103167,-1.0046e+07,-9.75084e+06,-95561.2
0,-108,0.275869,0.102023,-1.00517e+07,-9.77446e+06,-94636.8
0,-106.8,0.278967,0.10089,-1.00482e+07,-9.76544e+06,-89859.2
0,-105.6,0.282008,0.0997651,-1.00384e+07,-9.73597e+06,-82546.5
0,-104.4,0.284987,0.0986385,-1.003e+07,-9.71246e+06,-75788.8
0,-103.2,0.287906,0.0975097,-1.00229e+07,-9.69494e+06,-69586
0,-102,0.290765,0.0963789,-1.0017e+07,-9.68338e+06,-63938.2
0,-100.8,0.293562,0.0952459,-1.00125e+07,-9.67781e+06,-58845.3
0,-99.6,0.296299,0.0941109,-1.00093e+07,-9.67821e+06,-54307.4
0,-98.4,0.298975,0.0929738,-1.00073e+07,-9.68458e+06,-50324.4
0,-97.2,0.301591,0.0918345,-1.00067e+07,-9.69693e+06,-46896.4
0,-96,0.304146,0.0906932,-1.00073e+07,-9.71525e+06,-44023.3
0,-94.8,0.306648,0.0895619,-1.00082e+07,-9.71263e+06,-44078.9
0,-93.6,0.309105,0.088434,-1.00086e+07,-9.70224e+06,-44709.4
0,-92.4,0.311515,0.0873048,-1.00089e+07,-9.694e+06,-44847.4
0,-91.2,0.313879,0.0861744,-1.0009e+07,-9.68791e+06,-44492.6
0,-90,0.316195,0.0850427,-1.00089e+07,-9.68396e+06,-43645.2
0,-88.8,0.318465,0.0839097,-1.00087e+07,-9.68216e+06,-42305.1
0,-87.6,0.320688,0.0827754,-1.00083e+07,-9.68251e+06,-40472.3
0,-86.4,0.322864,0.0816399,-1.00077e+07,-9.68501e+06,-38146.9
0,-85.2,0.324993,0.0805031,-1.00069e+07,-9.68965e+06,-35328.8
0,-84,0.327076,0.079365,-1.0006e+07,-9.69644e+06,-32018.1
0,-82.8,0.329111,0.0782257,-1.00049e+07,-9.70537e+06,-28214.7
0,-81.6,0.331109,0.0770967,-1.00044e+07,-9.69745e+06,-28320.6
0,-80.4,0.333068,0.0759669,-1.00042e+07,-9.69118e+06,-28372.4
0,-79.2,0.334989,0.0748363,-1.00043e+07,-9.68657e+06,-28367
0,-78,0.336872,0.0737049,-1.00046e+07,-9.68364e+06,-28304.4
0,-76.8,0.338717,0.0725726,-1.00051e+07,-9.68237e+06,-28184.6
0,-75.6,0.340524,0.0714396,-1.0006e+07,-9.68276e+06,-28007.7
0,-74.4,0.342293,0.0703057,-1.00071e+07,-9.68483e+06,-27773.6
0,-73.2,0.344024,0.069171,-1.00084e+07,-9.68856e+06,-27482.3
0,-72,0.345717,0.0680355,-1.001e+07,-9.69395e+06,-27133.9
0,-70.8,0.347372,0.0668992,-1.00119e+07,-9.70102e+06,-26728.3
0,-69.6,0.348988,0.065762,-1.00141e+07,-9.70975e+06,-26265.5
0,-68.4,0.350569,0.0646281,-1.0014e+07,-9.71119e+06,-25281.9
0,-67.2,0.352119,0.0634972,-1.00117e+07,-9.7051e+06,-23905
0,-66,0.353635,0.0623659,-1.00096e+07,-9.69947e+06,-22593.6
0,-64.8,0.35512,0.061234,-1.00077e+07,-9.6943e+06,-21347.7
0,-63.6,0.356572,0.0601016,-1.00059e+07,-9.68959e+06,-20167.2
0,-62.4,0.357992,0.0589687,-1.00043e+07,-9.68534e+06,-19052.2
0,-61.2,0.359379,0.0578353,-1.00028e+07,-9.68156e+06,-18002.6
0,-60,0.360734,0.0567013,-1.00015e+07,-9.67823e+06,-17018.5
0,-58.8,0.362056,0.0555668,-1.00003e+07,-9.67537e+06,-16099.9
0,-57.6,0.363346,0.0544318,-9.99932e+06,-9.67297e+06,-15246.7
0,-56.4,0.364604,0.0532963,-9.99846e+06,-9.67103e+06,-14459
0,-55.2,0.365829,0.0521603,-9.99776e+06,-9.66956e+06,-13736.8
0,-54,0.367023,0.0510258,-9.99772e+06,-9.6698e+06,-13270
0,-52.8,0.368189,0.0498941,-9.99847e+06,-9.672e+06,-13099.8
0,-51.6,0.369327,0.0487621,-9.99922e+06,-9.67421e+06,-12929.6
0,-50.4,0.370435,0.0476297,-9.99998e+06,-9.67642e+06,-12759.4
0,-49.2,0.371515,0.0464971,-1.00007e+07,-9.67862e+06,-12589.2
0,-48,0.372567,0.0453641,-1.00015e+07,-9.68083e+06,-12419
0,-46.8,0.37359,0.0442308,-1.00022e+07,-9.68303e+06,-12248.8
0,-45.6,0.374584,0.0430972,-1.0003e+07,-9.68524e+06,-12078.6
0,-44.4,0.375549,0.0419632,-1.00037e+07,-9.68744e+06,-11908.4
0,-43.2,0.376486,0.040829,-1.00045e+07,-9.68965e+06,-11738.2
0,-42,0.377394,0.0396944,-1.00052e+07,-9.69186e+06,-11568
0,-40.8,0.378273,0.0385595,-1.0006e+07,-9.69406e+06,-11397.8
0,-39.6,0.379124,0.0374243,-1.00068e+07,-9.69627e+06,-11227.6
0,-38.4,0.379948,0.0362914,-1.0006e+07,-9.6941e+06,-10837.3
0,-37.2,0.380746,0.035159,-1.0005e+07,-9.69117e+06,-10382.4
0,-36,0.381518,0.0340264,-1.00041e+07,-9.68863e+06,-9918.92
0,-34.8,0.382264,0.0328936,-1.00033e+07,-9.68649e+06,-9446.75
0,-33.6,0.382983,0.0317607,-1.00026e+07,-9.68475e+06,-8965.94
0,-32.4,0.383676,0.0306275,-1.0002e+07,-9.68341e+06,-8476.49
0,-31.2,0.384343,0.0294941,-1.00015e+07,-9.68247e+06,-7978.4
0,-30,0.384983,0.0283605,-1.00011e+07,-9.68192e+06,-7471.66
0,-28.8,0.385597,0.0272267,-1.00008e+07,-9.68178e+06,-6956.28
0,-27.6,0.386185,0.0260927,-1.00007e+07,-9.68203e+06,-6432.26
0,-26.4,0.386746,0.0249585,-1.00006e+07,-9.68268e+06,-5899.59
0,-25.2,0.387282,0.0238241,-1.00007e+07,-9.68373e+06,-5358.29
0,-24,0.387791,0.0226895,-1.00009e+07,-9.68517e+06,-4808.34
0,-22.8,0.388274,0.0215564,-1.00011e+07,-9.68503e+06,-4807.94
0,-21.6,0.388733,0.0204235,-1.00013e+07,-9.68451e+06,-4872.48
0,-20.4,0.389167,0.0192905,-1.00014e+07,-9.68402e+06,-4876.78
0,-19.2,0.389576,0.0181574,-1.00015e+07,-9.68355e+06,-4820.83
0,-18,0.389961,0.0170243,-1.00016e+07,-9.68311e+06,-4704.62
0,-16.8,0.39032,0.015891,-1.00016e+07,-9.68269e+06,-4528.18
0,-15.6,0.390654,0.0147577,-1.00016e+07,-9.6823e+06,-4291.48
0,-14.4,0.390963,0.0136242,-1.00016e+07,-9.68193e+06,-3994.53
0,-13.2,0.391248,0.0124907,-1.00015e+07,-9.68159e+06,-3637.34
0,-12,0.391507,0.0113571,-1.00013e+07,-9.68127e+06,-3219.9
0,-10.8,0.391741,0.0102233,-1.00011e+07,-9.68098e+06,-2742.21
0,-9.6,0.391951,0.00908952,-1.00009e+07,-9.68072e+06,-2204.27
0,-8.4,0.392136,0.0079556,-1.00006e+07,-9.68048e+06,-1606.09
0,-7.2,0.392295,0.00682194,-1.00007e+07,-9.68081e+06,-1284.4
0,-6,0.392431,0.00568846,-1.00009e+07,-9.68142e+06,-1163.16
0,-4.8,0.392542,0.00455497,-1.0001e+07,-9.68197e+06,-1060.63
0,-3.6,0.392628,0.00342145,-1.00012e+07,-9.68246e+06,-976.807
0,-2.4,0.39269,0.00228792,-1.00013e+07,-9.68289e+06,-911.686
0,-1.2,0.392728,0.00115438,-1.00014e+07,-9.68327e+06,-865.269
0,0,0.39274,2.08148e-05,-1.00015e+07,-9.68359e+06,-837.557
0,1.2,0.392729,-0.00111276,-1.00016e+07,-9.68385e+06,-828.549
0,2.4,0.392693,-0.00224636,-1.00016e+07,-9.68405e+06,-838.246
0,3.6,0.392632,-0.00337997,-1.00016e+07,-9.6842e+06,-866.648
0,4.8,0.392547,-0.0045136,-1.00016e+07,-9.68429e+06,-913.754
0,6,0.392437,-0.00564724,-1.00015e+07,-9.68432e+06,-979.564
0,7.2,0.392303,-0.0067809,-1.00014e+07,-9.68429e+06,-1064.08
0,8.4,0.392144,-0.00791466,-1.00015e+07,-9.68403e+06,-667.549
0,9.6,0.39196,-0.00904851,-1.00017e+07,-9.68353e+06,492.705
0,10.8,0.391751,-0.0101823,-1.00019e+07,-9.68314e+06,1524.75
0,12,0.391517,-0.011316,-1.0002e+07,-9.68285e+06,2428.57
0,13.2,0.391259,-0.0124496,-1.00021e+07,-9.68268e+06,3204.18
0,14.4,0.390975,-0.0135831,-1.00021e+07,-9.68262e+06,3851.58
0,15.6,0.390667,-0.0147166,-1.00021e+07,-9.68267e+06,4370.77
0,16.8,0.390333,-0.01585,-1.00021e+07,-9.68283e+06,4761.74
0,18,0.389975,-0.0169833,-1.0002e+07,-9.6831e+06,5024.5
0,19.2,0.389591,-0.0181165,-1.00018e+07,-9.68348e+06,5159.05
0,20.4,0.389183,-0.0192497,-1.00016e+07,-9.68396e+06,5165.38
0,21.6,0.38875,-0.0203827,-1.00014e+07,-9.68456e+06,5043.5
0,22.8,0.388292,-0.0215157,-1.00011e+07,-9.68527e+06,4793.4
0,24,0.387809,-0.022649,-1.0001e+07,-9.68595e+06,4629.38
0,25.2,0.387301,-0.0237837,-1.00014e+07,-9.68593e+06,5360.83
0,26.4,0.386766,-0.0249182,-1.00016e+07,-9.68576e+06,6018.34
0,27.6,0.386206,-0.0260525,-1.00018e+07,-9.68544e+06,6601.91
0,28.8,0.385619,-0.0271865,-1.0002e+07,-9.68496e+06,7111.55
0,30,0.385005,-0.0283204,-1.0002e+07,-9.68433e+06,7547.24
0,31.2,0.384366,-0.0294541,-1.00019e+07,-9.68355e+06,7909.01
0,32.4,0.3837,-0.0305876,-1.00017e+07,-9.68261e+06,8196.83
0,33.6,0.383008,-0.0317208,-1.00014e+07,-9.68153e+06,8410.71
0,34.8,0.382289,-0.0328539,-1.0001e+07,-9.68029e+06,8550.66
0,36,0.381544,-0.0339868,-1.00005e+07,-9.67889e+06,8616.67
0,37.2,0.380773,-0.0351194,-9.99995e+06,-9.67735e+06,8608.74
0,38.4,0.379976,-0.0362519,-9.99928e+06,-9.67565e+06,8526.88
0,39.6,0.379153,-0.0373848,-9.99872e+06,-9.67427e+06,8520.01
0,40.8,0.378303,-0.0385201,-9.99899e+06,-9.67484e+06,9073.63
0,42,0.377424,-0.039655,-9.99937e+06,-9.67574e+06,9648.34
0,43.2,0.376517,-0.0407896,-9.99987e+06,-9.67697e+06,10244.1
0,44.4,0.375581,-0.0419239,-1.00005e+07,-9.67853e+06,10861
0,45.6,0.374616,-0.0430578,-1.00012e+07,-9.68042e+06,11499
0,46.8,0.373623,-0.0441915,-1.00021e+07,-9.68265e+06,12158
0,48,0.372601,-0.0453248,-1.0003e+07,-9.68519e+06,12838.1
0,49.2,0.371551,-0.0464578,-1.00041e+07,-9.68807e+06,13539.4
0,50.4,0.370472,-0.0475904,-1.00053e+07,-9.69128e+06,14261.7
0,51.6,0.369364,-0.0487228,-1.00067e+07,-9.69482e+06,15005
0,52.8,0.368227,-0.0498548,-1.00081e+07,-9.69869e+06,15769.5
0,54,0.367062,-0.0509865,-1.00096e+07,-9.70289e+06,16555.1
0,55.2,0.365869,-0.0521209,-1.00088e+07,-9.70024e+06,16773.2
0,56.4,0.364645,-0.0532569,-1.00067e+07,-9.69388e+06,16722.3
0,57.6,0.363388,-0.0543924,-1.0005e+07,-9.68898e+06,16834.8
0,58.8,0.362099,-0.0555274,-1.00039e+07,-9.68554e+06,17110.7
0,60,0.360778,-0.0566619,-1.00033e+07,-9.68354e+06,17550.1
0,61.2,0.359424,-0.0577958,-1.00033e+07,-9.683e+06,18152.8
0,62.4,0.358038,-0.0589293,-1.00037e+07,-9.68391e+06,18918.9
0,63.6,0.356619,-0.0600622,-1.00047e+07,-9.68628e+06,19848.5
0,64.8,0.355168,-0.0611946,-1.00062e+07,-9.69009e+06,20941.5
0,66,0.353685,-0.0623265,-1.00082e+07,-9.69536e+06,22197.9
0,67.2,0.352169,-0.0634579,-1.00107e+07,-9.70209e+06,23617.7
0,68.4,0.350621,-0.0645887,-1.00138e+07,-9.71026e+06,25200.9
0,69.6,0.349041,-0.0657227,-1.00143e+07,-9.71007e+06,26289.7
0,70.8,0.347426,-0.06686,-1.00119e+07,-9.70104e+06,26667.6
0,72,0.345773,-0.0679964,-1.00099e+07,-9.69388e+06,26987.5
0,73.2,0.344081,-0.069132,-1.00081e+07,-9.68859e+06,27249.6
0,74.4,0.342351,-0.0702669,-1.00066e+07,-9.68517e+06,27453.8
0,75.6,0.340584,-0.0714009,-1.00054e+07,-9.68362e+06,27600.2
0,76.8,0.338778,-0.0725342,-1.00044e+07,-9.68394e+06,27688.7
0,78,0.336934,-0.0736667,-1.00038e+07,-9.68613e+06,27719.3
0,79.2,0.335052,-0.0747983,-1.00035e+07,-9.69019e+06,27692.1
0,80.4,0.333132,-0.0759292,-1.00034e+07,-9.69612e+06,27607
0,81.6,0.331173,-0.0770593,-1.00037e+07,-9.70392e+06,27464.1
0,82.8,0.329177,-0.0781885,-1.00042e+07,-9.71358e+06,27265.7
0,84,0.327143,-0.0793276,-1.00065e+07,-9.70879e+06,30277.1
0,85.2,0.325062,-0.0804655,-1.00082e+07,-9.70351e+06,32947.7
0,86.4,0.322934,-0.0816021,-1.00092e+07,-9.69774e+06,35277.4
0,87.6,0.32076,-0.0827375,-1.00096e+07,-9.69149e+06,37266.2
0,88.8,0.318538,-0.0838716,-1.00093e+07,-9.68476e+06,38914.1
0,90,0.31627,-0.0850045,-1.00083e+07,-9.67754e+06,40221.1
0,91.2,0.313954,-0.0861362,-1.00067e+07,-9.66983e+06,41187.1
0,92.4,0.311592,-0.0872667,-1.00044e+07,-9.66164e+06,41812.3
0,93.6,0.309183,-0.088396,-1.00014e+07,-9.65297e+06,42096.6
0,94.8,0.306727,-0.089524,-9.99783e+06,-9.64381e+06,42040
0,96,0.304226,-0.0906553,-9.99555e+06,-9.63776e+06,42491.3
0,97.2,0.301673,-0.0917965,-9.99866e+06,-9.64241e+06,45393.8
0,98.4,0.299059,-0.0929357,-1.00025e+07,-9.64958e+06,48900.8
0,99.6,0.296385,-0.0940727,-1.0007e+07,-9.65928e+06,53012.3
0,100.8,0.29365,-0.0952077,-1.00123e+07,-9.67151e+06,57728.3
0,102,0.290854,-0.0963406,-1.00183e+07,-9.68626e+06,63048.8
0,103.2,0.287998,-0.0974714,-1.0025e+07,-9.70354e+06,68973.9
0,104.4,0.285081,-0.0986002,-1.00325e+07,-9.72334e+06,75503.5
0,105.6,0.282103,-0.0997268,-1.00406e+07,-9.74567e+06,82637.6
0,106.8,0.279065,-0.100851,-1.00495e+07,-9.77052e+06,90376.3
0,108,0.275968,-0.101985,-1.00478e+07,-9.76302e+06,92343.4
0,109.2,0.272798,-0.103129,-1.00353e+07,-9.72106e+06,88610.2
0,110.4,0.269545,-0.10427,-1.0028e+07,-9.69311e+06,88225.8
0,111.6,0.266208,-0.105407,-1.00258e+07,-9.67919e+06,91190.1
0,112.8,0.262788,-0.106541,-1.00289e+07,-9.6793e+06,97503.2
0,114,0.259285,-0.107671,-1.00371e+07,-9.69343e+06,107165
0,115.2,0.255699,-0.108797,-1.00506e+07,-9.72159e+06,120176
0,116.4,0.25203,-0.10992,-1.00692e+07,-9.76377e+06,136535
0,117.6,0.248277,-0.11104,-1.00931e+07,-9.81997e+06,156243
0,118.8,0.244443,-0.112178,-1.00981e+07,-9.82242e+06,165332
0,120,0.240496,-0.113327,-1.00865e+07,-9.77794e+06,164844
0,121.2,0.236427,-0.114469,-1.00749e+07,-9.73346e+06,164357
0,122.4,0.232235,-0.115604,-1.00634e+07,-9.68897e+06,163869
0,123.6,0.22792,-0.116733,-1.00518e+07,-9.64449e+06,163382
0,124.8,0.223482,-0.117855,-1.00402e+07,-9.6e+06,162894
0,126,0.218922,-0.118971,-1.00287e+07,-9.55552e+06,162407
0,127.2,0.21424,-0.12008,-1.00171e+07,-9.51104e+06,161919
0,128.4,0.20943,-0.121232,-1.00642e+07,-9.58746e+06,209351
0,129.6,0.204427,-0.122385,-1.01103e+07,-9.65687e+06,257971
0,130.8,0.199224,-0.123525,-1.01387e+07,-9.68467e+06,294516
0,132,0.193822,-0.124653,-1.01495e+07,-9.67088e+06,318984
0,133.2,0.188221,-0.125769,-1.01427e+07,-9.61548e+06,331376
0,134.4,0.18242,-0.126872,-1.01183e+07,-9.51848e+06,331692
0,135.6,0.176423,-0.127986,-1.00676e+07,-9.39847e+06,321923
0,136.8,0.170139,-0.129174,-1.00922e+07,-9.43146e+06,388034
0,138,0.163484,-0.130331,-1.03178e+07,-9.61697e+06,575620
0,139.2,0.156459,-0.131458,-1.07445e+07,-9.95499e+06,884681
0,140.4,0.149065,-0.132554,-1.13721e+07,-1.04455e+07,1.31522e+06
0,141.6,0.1413,-0.13362,-1.22007e+07,-1.10886e+07,1.86723e+06
0,142.8,0.133049,-0.134832,-1.18334e+07,-1.0629e+07,1.81742e+06
0,144,0.123939,-0.136,-1.1182e+07,-9.91188e+06,1.62214e+06
0,145.2,0.113951,-0.13708,-1.05307e+07,-9.19471e+06,1.42686e+06
0,146.4,0.103083,-0.138072,-9.87938e+06,-8.47754e+06,1.23159e+06
0,147.6,0.0908469,-0.138912,-8.83593e+06,-3.77092e+06,-2.14477e+06
0,148.8,0.0760046,-0.138667,-6.84962e+06,3.43136e+06,-6.3014e+06
0,150,0.0584545,-0.137191,-1.10442e+06,1.27539e+07,-1.24431e+07
0,151.2,0.0337212,-0.134276,5.96597e+07,3.28848e+07,-4.03747e+07
0,152.4,6.26479e-17,-0.131534,6.42095e+07,2.94952e+07,1.93868e+07
0,153.6,5.13447e-09,-0.126333,5.78742e+07,2.94624e+07,1.69965e+07
0,154.8,9.73333e-09,-0.121425,5.18934e+07,2.92441e+07,1.47156e+07
0,156,1.37966e-08,-0.116812,4.62669e+07,2.88403e+07,1.25443e+07
0,157.2,1.73242e-08,-0.112492,4.09947e+07,2.82509e+07,1.04825e+07
0,158.4,2.03162e-08,-0.108467,3.60769e+07,2.7476e+07,8.53014e+06
0,159.6,2.27727e-08,-0.104736,3.15135e+07,2.65155e+07,6.68731e+06
0,160.8,2.46934e-08,-0.101299,2.73044e+07,2.53695e+07,4.95398e+06
0,162,2.60786e-08,-0.0981556,2.34497e+07,2.4038e+07,3.33016e+06
0,163.2,2.69282e-08,-0.0953066,1.99493e+07,2.25209e+07,1.81584e+06
0,164.4,2.72422e-08,-0.0927516,1.68033e+07,2.08183e+07,411015
0,165.6,2.70205e-08,-0.0904907,1.40117e+07,1.89301e+07,-884306
0,166.8,2.62632e-08,-0.0885239,1.15744e+07,1.68564e+07,-2.07013e+06
0,168,2.49704e-08,-0.0868511,9.49153e+06,1.45971e+07,-3.14644e+06
0,169.2,2.31419e-08,-0.0854724,7.76297e+06,1.21523e+07,-4.11326e+06
0,170.4,2.07778e-08,-0.0843878,6.38878e+06,9.522e+06,-4.97058e+06
0,171.6,1.78781e-08,-0.0835972,5.36895e+06,6.70613e+06,-5.71839e+06
0,172.8,1.44427e-08,-0.0831007,4.70348e+06,3.70471e+06,-6.35671e+06
0,174,2.29678e-08,-0.0821274,4.88591e+06,3.33389e+06,-5.81392e+06
0,175.2,2.13676e-08,-0.0809285,5.27198e+06,3.96179e+06,-4.90385e+06
0,176.4,1.98184e-08,-0.0797586,5.62166e+06,4.54393e+06,-4.05466e+06
0,177.6,1.83202e-08,-0.0786177,5.93495e+06,5.08031e+06,-3.26636e+06
0,178.8,1.6873e-08,-0.0775059,6.21184e+06,5.57093e+06,-2.53895e+06
0,180,1.54768e-08,-0.0764231,6.45233e+06,6.01579e+06,-1.87241e+06
0,181.2,1.41315e-08,-0.0753693,6.65643e+06,6.41489e+06,-1.26677e+06
0,182.4,1.28372e-08,-0.0743446,6.82413e+06,6.76823e+06,-722006
0,183.6,1.15939e-08,-0.073349,6.95543e+06,7.07581e+06,-238129
0,184.8,1.04015e-08,-0.0723824,7.05034e+06,7.33763e+06,184864
0,186,9.26014e-09,-0.0714448,7.10886e+06,7.55369e+06,546971
0,187.2,8.16974e-09,-0.0705363,7.13098e+06,7.72399e+06,848194
0,188.4,7.13032e-09,-0.0696568,7.1167e+06,7.84853e+06,1.08853e+06
0,189.6,6.14187e-09,-0.0688064,7.06603e+06,7.92731e+06,1.26799e+06
0,190.8,5.2044e-09,-0.067985,6.97896e+06,7.96033e+06,1.38655e+06
0,192,4.3179e-09,-0.0671926,6.8555e+06,7.94759e+06,1.44424e+06
0,193.2,3.48238e-09,-0.0664293,6.69564e+06,7.88909e+06,1.44104e+06
0,194.4,2.69783e-09,-0.0656951,6.49939e+06,7.78483e+06,1.37695e+06
0,195.6,1.96426e-09,-0.0649898,6.26674e+06,7.63481e+06,1.25198e+06
0,196.8,1.28166e-09,-0.0643137,5.9977e+06,7.43902e+06,1.06612e+06
0,198,6.50042e-10,-0.0636665,5.69225e+06,7.19748e+06,819383
0,199.2,6.93957e-11,-0.0630484,5.35042e+06,6.91018e+06,511758
0,200.4,1.91623e-18,-0.0624158,5.19758e+06,6.64047e+06,450925
0,201.6,1.88136e-18,-0.0617863,5.07735e+06,6.38779e+06,430573
0,202.8,6.28243e-23,-0.0611651,4.95978e+06,6.14661e+06,410286
0,204,6.65668e-23,-0.060552,4.84486e+06,5.91695e+06,390064
0,205.2,6.98335e-23,-0.0599471,4.7326e+06,5.6988e+06,369906
0,206.4,7.26244e-23,-0.0593504,4.62299e+06,5.49215e+06,349814
0,207.6,7.49397e-23,-0.0587618,4.51603e+06,5.29703e+06,329787
0,208.8,7.67792e-23,-0.0581815,4.41173e+06,5.11341e+06,309825
0,210,7.8143e-23,-0.0576093,4.31009e+06,4.9413e+06,289927
0,211.2,1.60234e-18,-0.0570453,4.2111e+06,4.78071e+06,270095
0,212.4,7.94433e-23,-0.0564894,4.11476e+06,4.63163e+06,250328
0,213.6,7.93798e-23,-0.0559418,4.02108e+06,4.49405e+06,230625
0,214.8,-7.48731e-19,-0.0554023,3.93005e+06,4.36799e+06,210988
0,216,7.31447e-19,-0.054871,3.84168e+06,4.25345e+06,191415
0,217.2,7.63351e-23,-0.0543478,3.75596e+06,4.15041e+06,171908
0,218.4,6.96564e-19,-0.0538329,3.6729e+06,4.05888e+06,152465
0,219.6,6.79121e-19,-0.0533261,3.59249e+06,3.97887e+06,133088
0,220.8,-6.6154e-19,-0.0528275,3.51474e+06,3.91037e+06,113775
0,222,6.44235e-19,-0.0523371,3.43964e+06,3.85338e+06,94527.8
0,223.2,6.17458e-23,-0.0518549,3.36719e+06,3.8079e+06,75345.2
0,224.4,-3.04587e-19,-0.0513808,3.2974e+06,3.77393e+06,56227.7
0,225.6,5.91902e-19,-0.0509149,3.23027e+06,3.75147e+06,37175.1
0,226.8,-1.43555e-19,-0.0504572,3.16579e+06,3.74053e+06,18187.5
0,228,-4.17685e-19,-0.0500077,3.10396e+06,3.74109e+06,-735.154
0,229.2,3.52631e-23,-0.0495663,3.04479e+06,3.75317e+06,-19592.8
0,230.4,3.3056e-23,-0.0491445,2.99745e+06,3.72495e+06,-25828.1
0,231.6,3.63988e-23,-0.0487429,2.96288e+06,3.63473e+06,-16132.9
0,232.8,3.94256e-23,-0.0483457,2.92832e+06,3.54808e+06,-7166.77
0,234,4.21364e-23,-0.0479528,2.89376e+06,3.46499e+06,1070.2
0,235.2,-1.02245e-18,-0.0475643,2.85921e+06,3.38546e+06,8578.05
0,236.4,4.66101e-23,-0.0471801,2.82466e+06,3.30949e+06,15356.8
0,237.6,4.8373e-23,-0.0468002,2.79012e+06,3.23709e+06,21406.4
0,238.8,-4.90748e-19,-0.0464247,2.75559e+06,3.16825e+06,26726.9
0,240,5.09508e-23,-0.0460536,2.72106e+06,3.10297e+06,31318.2
0,241.2,5.17657e-23,-0.0456868,2.68654e+06,3.04125e+06,35180.5
0,242.4,5.22646e-23,-0.0453243,2.65203e+06,2.98309e+06,38313.6
0,243.6,5.24476e-23,-0.0449662,2.61752e+06,2.9285e+06,40717.6
0,244.8,5.23145e-23,-0.0446124,2.58302e+06,2.87746e+06,42392.5
0,246,5.18655e-23,-0.044263,2.54852e+06,2.82999e+06,43338.2
0,247.2,5.11005e-23,-0.0439179,2.51403e+06,2.78608e+06,43554.9
0,248.4,-2.18083e-19,-0.0435771,2.47955e+06,2.74574e+06,43042.4
0,249.6,4.86225e-23,-0.0432407,2.44507e+06,2.70895e+06,41800.8
0,250.8,2.11364e-19,-0.0429086,2.4106e+06,2.67573e+06,39830
0,252,4.48806e-23,-0.0425809,2.37614e+06,2.64607e+06,37130.2
0,253.2,4.25356e-23,-0.0422575,2.34168e+06,2.61997e+06,33701.2
0,254.4,-2.01052e-19,-0.0419385,2.30723e+06,2.59743e+06,29543.1
0,255.6,9.88787e-20,-0.0416238,2.27278e+06,2.57846e+06,24655.9
0,256.8,-2.9138e-19,-0.0413135,2.23835e+06,2.56304e+06,19039.6
0,258,-4.76868e-20,-0.0410075,2.20391e+06,2.55119e+06,12694.1
