x,y,sigxx,sigyy,sigxy
318, 0, -97053.1, 12495.5, 26.5114
318.5, 0, -96856.2, 12403.8, 21.3737
319, 0, -96660.1, 12312.5, 16.7234
319.5, 0, -96465, 12221.6, 12.5606
320, 0, -96270.7, 12131.1, 8.88527
320.5, 0, -96077.4, 12041, 5.69735
321, 0, -95885, 11951.3, 2.99688
321.5, 0, -95693.5, 11862, 0.783842
322, 0, -95502.9, 11773.1, -0.94175
322.5, 0, -95313.3, 11684.7, -2.1799
323, 0, -95124.5, 11596.6, -2.93061
323.5, 0, -94936.6, 11508.9, -3.19388
324, 0, -94749.7, 11421.6, -2.9697
324.5, 0, -94563.6, 11334.7, -2.25808
325, 0, -94378.5, 11248.3, -1.05902
325.5, 0, -94194.3, 11162.2, 0.627478
326, 0, -94011, 11076.5, 2.80142
326.5, 0, -93834.1, 10996.8, 9.84638
327, 0, -93658.9, 10917.1, 16.7966
327.5, 0, -93485, 10836.8, 23.2922
328, 0, -93312.4, 10756, 29.333
328.5, 0, -93141, 10674.7, 34.9192
329, 0, -92973.3, 10599.7, 32.0294
329.5, 0, -92807.2, 10526.4, 26.9691
330, 0, -92642.1, 10453, 22.1346
330.5, 0, -92477.7, 10379.3, 17.5259
331, 0, -92314.3, 10305.4, 13.1432
331.5, 0, -92151.7, 10231.3, 8.9863
332, 0, -91990, 10157, 5.05531
332.5, 0, -91829.1, 10082.4, 1.35019
333, 0, -91669.2, 10007.7, -2.12905
333.5, 0, -91510, 9932.7, -5.38241
334, 0, -91351.8, 9857.51, -8.40989
334.5, 0, -91194.4, 9782.1, -11.2115
335, 0, -91037.9, 9706.48, -13.7872
335.5, 0, -90882.3, 9630.64, -16.1371
336, 0, -90727.5, 9554.59, -18.2611
336.5, 0, -90573.5, 9478.32, -20.1592
337, 0, -90420.5, 9401.83, -21.8314
337.5, 0, -90268.3, 9325.13, -23.2777
338, 0, -90117, 9248.22, -24.4982
338.5, 0, -89966.5, 9171.08, -25.4928
339, 0, -89817, 9093.73, -26.2615
339.5, 0, -89668.2, 9016.17, -26.8043
340, 0, -89520.4, 8938.39, -27.1212
340.5, 0, -89360.3, 8858.81, -23.9675
341, 0, -89182.5, 8776.84, -16.1156
341.5, 0, -89006.5, 8694.83, -8.37098
342, 0, -88841.6, 8615.64, -0.154274
342.5, 0, -88714.8, 8548.14, 10.1125
343, 0, -88588.2, 8481.05, 20.0054
343.5, 0, -88461.7, 8414.37, 29.5242
344, 0, -88335.2, 8348.11, 38.669
344.5, 0, -88208.9, 8282.25, 47.4399
345, 0, -88076, 8216.84, 53.45
345.5, 0, -87924.7, 8151.61, 52.4384
346, 0, -87774, 8086.3, 51.3023
346.5, 0, -87624, 8020.89, 50.0419
347, 0, -87474.7, 7955.4, 48.657
347.5, 0, -87326.1, 7889.81, 47.1478
348, 0, -87178.1, 7824.14, 45.5142
348.5, 0, -87030.8, 7758.38, 43.7563
349, 0, -86884.2, 7692.53, 41.8739
349.5, 0, -86738.2, 7626.59, 39.8672
350, 0, -86592.9, 7560.56, 37.7361
350.5, 0, -86448.3, 7494.45, 35.4806
351, 0, -86304.4, 7428.24, 33.1007
351.5, 0, -86161.1, 7361.94, 30.5965
352, 0, -86018.5, 7295.56, 27.9678
352.5, 0, -85876.5, 7229.08, 25.2148
353, 0, -85735.2, 7162.52, 22.3374
353.5, 0, -85594.6, 7095.87, 19.3356
354, 0, -85454.7, 7029.13, 16.2095
354.5, 0, -85315.4, 6962.3, 12.9589
355, 0, -85176.8, 6895.38, 9.584
355.5, 0, -85038.9, 6828.37, 6.0847
356, 0, -84901.7, 6761.27, 2.46101
356.5, 0, -84765.1, 6694.08, -1.28706
357, 0, -84629.1, 6626.81, -5.15951
357.5, 0, -84496.3, 6559.92, -8.18719
358, 0, -84378.7, 6496.28, -5.44244
358.5, 0, -84261.8, 6433.27, -2.89132
359, 0, -84145.5, 6370.89, -0.533842
359.5, 0, -84029.8, 6309.14, 1.63
360, 0, -83914.7, 6248.01, 3.60021
360.5, 0, -83800.3, 6187.5, 5.37678
361, 0, -83686.5, 6127.63, 6.95971
361.5, 0, -83573.3, 6068.38, 8.34901
362, 0, -83460.8, 6009.75, 9.54468
362.5, 0, -83348.9, 5951.76, 10.5467
363, 0, -83237.6, 5894.39, 11.3551
363.5, 0, -83126.9, 5837.64, 11.9699
364, 0, -83016.9, 5781.52, 12.391
364.5, 0, -82907.5, 5726.03, 12.6185
365, 0, -82798.7, 5671.17, 12.6523
365.5, 0, -82690.6, 5616.93, 12.4925
366, 0, -82583.1, 5563.31, 12.1391
366.5, 0, -82476.2, 5510.33, 11.592
367, 0, -82369.9, 5457.97, 10.8513
367.5, 0, -82264.3, 5406.24, 9.917
368, 0, -82159.3, 5355.13, 8.78903
368.5, 0, -82054.9, 5304.65, 7.46743
369, 0, -81951.2, 5254.79, 5.95219
369.5, 0, -81848.1, 5205.57, 4.24332
370, 0, -81745.6, 5156.97, 2.3408
370.5, 0, -81643.7, 5108.99, 0.244657
371, 0, -81537.8, 5060.52, 1.28327
371.5, 0, -81417, 5008.9, 13.0392
372, 0, -81296, 4957.72, 24.698
372.5, 0, -81175, 4906.98, 36.2597
373, 0, -81053.9, 4856.68, 47.7243
373.5, 0, -80940.3, 4806.43, 55.497
374, 0, -80850.6, 4755.05, 51.8306
374.5, 0, -80761.8, 4703.49, 47.794
375, 0, -80650.8, 4649.24, 44.0112
375.5, 0, -80537.3, 4594.71, 40.4439
376, 0, -80425.1, 4540.35, 37.0249
376.5, 0, -80314.2, 4486.17, 33.7542
377, 0, -80204.6, 4432.16, 30.6318
377.5, 0, -80096.4, 4378.33, 27.6577
378, 0, -79989.5, 4324.67, 24.8318
378.5, 0, -79883.9, 4271.18, 22.1542
379, 0, -79779.6, 4217.86, 19.6248
379.5, 0, -79676.6, 4164.72, 17.2438
380, 0, -79575, 4111.76, 15.011
380.5, 0, -79474.7, 4058.96, 12.9265
381, 0, -79375.7, 4006.34, 10.9903
381.5, 0, -79278.1, 3953.9, 9.20231
382, 0, -79181.7, 3901.63, 7.56263
382.5, 0, -79086.7, 3849.53, 6.07122
383, 0, -78993, 3797.6, 4.72809
383.5, 0, -78900.6, 3745.85, 3.53323
384, 0, -78809.6, 3694.27, 2.48664
384.5, 0, -78719.8, 3642.87, 1.58833
385, 0, -78631.4, 3591.64, 0.838293
385.5, 0, -78544.4, 3540.58, 0.23653
386, 0, -78458.6, 3489.7, -0.216958
386.5, 0, -78373.7, 3438.59, -0.485599
387, 0, -78288.2, 3386.39, -0.413549
387.5, 0, -78204, 3334.52, -0.0806631
388, 0, -78121.1, 3282.98, 0.513058
388.5, 0, -78039.3, 3231.78, 1.36762
389, 0, -77958.7, 3180.9, 2.48301
389.5, 0, -77879.3, 3130.36, 3.85924
390, 0, -77797.5, 3082.25, 2.62963
390.5, 0, -77708.8, 3038.43, -4.4234
391, 0, -77618.1, 2999.91, -4.56019
391.5, 0, -77527.3, 2962.61, -3.08674
392, 0, -77437, 2925.18, -1.78001
392.5, 0, -77347.4, 2887.63, -0.639995
393, 0, -77258.3, 2849.95, 0.333297
393.5, 0, -77169.7, 2812.14, 1.13987
394, 0, -77081.8, 2774.21, 1.77972
394.5, 0, -76994.4, 2736.15, 2.25286
395, 0, -76907.5, 2697.96, 2.55927
395.5, 0, -76821.3, 2659.64, 2.69897
396, 0, -76735.5, 2621.2, 2.67195
396.5, 0, -76650.4, 2582.63, 2.4782
397, 0, -76565.8, 2543.93, 2.11774
397.5, 0, -76481.8, 2505.11, 1.59056
398, 0, -76398.3, 2466.16, 0.896659
398.5, 0, -76315.4, 2427.08, 0.0360389
399, 0, -76233.1, 2387.88, -0.991301
399.5, 0, -76151.3, 2348.54, -2.18536
400, 0, -76070.1, 2309.08, -3.54614
400.5, 0, -75989.5, 2269.5, -5.07364
401, 0, -75909.4, 2229.78, -6.76785
401.5, 0, -75829.9, 2189.94, -8.62879
402, 0, -75751, 2149.97, -10.6564
402.5, 0, -75672.6, 2109.88, -12.8508
403, 0, -75594.8, 2069.65, -15.2119
403.5, 0, -75517.5, 2029.3, -17.7397
404, 0, -75440.8, 1988.83, -20.4343
404.5, 0, -75364.7, 1948.22, -23.2955
405, 0, -75289.1, 1907.49, -26.3235
405.5, 0, -75214.1, 1866.63, -29.5182
406, 0, -75139.7, 1825.64, -32.8796
406.5, 0, -75065.9, 1784.53, -36.4077
407, 0, -74994.5, 1745.01, -40.5615
407.5, 0, -74927.1, 1708.02, -45.3849
408, 0, -74860.6, 1672.11, -42.6719
408.5, 0, -74794.6, 1636.49, -39.9815
409, 0, -74729.1, 1601.15, -37.3137
409.5, 0, -74664.1, 1566.1, -34.6685
410, 0, -74599.5, 1531.33, -32.0459
410.5, 0, -74535.5, 1496.84, -29.446
411, 0, -74472, 1462.64, -26.8686
411.5, 0, -74409, 1428.73, -24.314
412, 0, -74346.5, 1395.1, -21.7819
412.5, 0, -74284.5, 1361.75, -19.2724
413, 0, -74223.1, 1328.69, -16.7856
413.5, 0, -74162.1, 1295.91, -14.3214
414, 0, -74101.6, 1263.42, -11.8798
414.5, 0, -74041.6, 1231.22, -9.46088
415, 0, -73982.2, 1199.29, -7.06455
415.5, 0, -73923.2, 1167.66, -4.69084
416, 0, -73864.7, 1136.3, -2.33975
416.5, 0, -73806.8, 1105.24, -0.011292
417, 0, -73749.3, 1074.46, 2.29455
417.5, 0, -73692.4, 1043.96, 4.57776
418, 0, -73636, 1013.74, 6.83836
418.5, 0, -73580, 983.817, 9.07633
419, 0, -73524.6, 954.174, 11.2917
419.5, 0, -73469.7, 924.815, 13.4844
420, 0, -73415.2, 895.742, 15.6545
420.5, 0, -73361.3, 866.953, 17.802
421, 0, -73307.9, 838.449, 19.9268
421.5, 0, -73255, 810.23, 22.0291
422, 0, -73202.6, 782.295, 24.1087
422.5, 0, -73150.7, 754.646, 26.1657
423, 0, -73099.3, 727.281, 28.2
423.5, 0, -73048.4, 700.201, 30.2118
424, 0, -72998, 673.406, 32.2009
424.5, 0, -72947.8, 645.249, 32.2644
425, 0, -72896, 614.551, 28.6389
425.5, 0, -72837.2, 582.489, 20.5913
426, 0, -72778.8, 550.735, 12.9474
426.5, 0, -72720.9, 519.29, 5.70719
427, 0, -72663.6, 488.152, -1.12924
427.5, 0, -72606.8, 457.323, -7.56192
428, 0, -72550.5, 426.802, -13.5909
428.5, 0, -72494.7, 396.589, -19.2161
429, 0, -72439.4, 366.685, -24.4375
429.5, 0, -72384.6, 337.088, -29.2552
430, 0, -72330.4, 307.8, -33.6692
430.5, 0, -72276.6, 278.82, -37.6794
431, 0, -72223.4, 250.148, -41.2859
431.5, 0, -72170.7, 221.785, -44.4887
432, 0, -72118.5, 193.729, -47.2877
432.5, 0, -72066.8, 165.982, -49.683
433, 0, -72015.6, 138.543, -51.6745
433.5, 0, -71965, 111.412, -53.2623
434, 0, -71914.8, 84.589, -54.4464
434.5, 0, -71865.2, 58.0744, -55.2267
435, 0, -71816, 31.868, -55.6032
435.5, 0, -71767.4, 5.96983, -55.5761
436, 0, -71719.3, -19.6202, -55.1451
436.5, 0, -71671.8, -44.902, -54.3105
437, 0, -71624.7, -69.8757, -53.0721
437.5, 0, -71578.1, -94.5412, -51.4299
438, 0, -71532.1, -118.898, -49.3841
438.5, 0, -71486.5, -142.948, -46.9344
439, 0, -71441.5, -166.689, -44.0811
439.5, 0, -71397, -190.121, -40.824
440, 0, -71353, -213.246, -37.1631
440.5, 0, -71309.6, -236.062, -33.0986
441, 0, -71266.6, -258.57, -28.6302
441.5, 0, -71224.1, -280.77, -23.7582
442, 0, -71182.2, -302.662, -18.4824
442.5, 0, -71136.9, -324.025, -18.3902
443, 0, -71092.7, -343.726, -18.6556
443.5, 0, -71053, -363.09, -14.1701
444, 0, -71014, -382.394, -9.85534
444.5, 0, -70975.7, -401.636, -5.71152
445, 0, -70938, -420.817, -1.73859
445.5, 0, -70901.1, -439.936, 2.06346
446, 0, -70864.8, -458.995, 5.69462
446.5, 0, -70829.3, -477.992, 9.15489
447, 0, -70794.4, -496.928, 12.4443
447.5, 0, -70760.3, -515.802, 15.5628
448, 0, -70726.9, -534.616, 18.5104
448.5, 0, -70694.1, -553.368, 21.2871
449, 0, -70662, -572.059, 23.8929
449.5, 0, -70630.7, -590.689, 26.3279
450, 0, -70600, -609.257, 28.592
450.5, 0, -70570.1, -627.765, 30.6851
451, 0, -70540.8, -646.211, 32.6074
451.5, 0, -70512.2, -664.596, 34.3588
452, 0, -70484.4, -682.92, 35.9393
452.5, 0, -70457.2, -701.182, 37.349
453, 0, -70430.7, -719.383, 38.5877
453.5, 0, -70404.9, -737.523, 39.6556
454, 0, -70379.9, -755.602, 40.5525
454.5, 0, -70355.5, -773.619, 41.2786
455, 0, -70331.8, -791.576, 41.8338
455.5, 0, -70308.8, -809.471, 42.2181
456, 0, -70286.5, -827.305, 42.4315
456.5, 0, -70264.9, -845.077, 42.474
457, 0, -70244.1, -862.789, 42.3457
457.5, 0, -70223.9, -880.439, 42.0464
458, 0, -70204.4, -898.028, 41.5763
458.5, 0, -70185.6, -915.556, 40.9353
459, 0, -70167.5, -933.022, 40.1234
459.5, 0, -70150.1, -950.428, 39.1406
460, 0, -70133.3, -967.772, 37.9869
460.5, 0, -70117.3, -985.054, 36.6623
461, 0, -70102, -1002.28, 35.1669
461.5, 0, -70071.6, -1015.86, 31.8901
462, 0, -70028.5, -1025.36, 32.0951
462.5, 0, -69986.7, -1034.9, 32.2898
463, 0, -69946.2, -1044.48, 32.4742
463.5, 0, -69906.9, -1054.11, 32.6483
464, 0, -69868.9, -1063.78, 32.8121
464.5, 0, -69832.2, -1073.49, 32.9656
465, 0, -69796.7, -1083.24, 33.1088
465.5, 0, -69762.6, -1093.03, 33.2417
466, 0, -69729.6, -1102.87, 33.3643
466.5, 0, -69698, -1112.75, 33.4766
467, 0, -69667.6, -1122.67, 33.5786
467.5, 0, -69638.5, -1132.63, 33.6703
468, 0, -69610.7, -1142.63, 33.7517
468.5, 0, -69584.1, -1152.68, 33.8228
469, 0, -69558.8, -1162.77, 33.8836
469.5, 0, -69534.8, -1172.9, 33.9341
470, 0, -69512, -1183.07, 33.9742
470.5, 0, -69490.5, -1193.28, 34.0041
471, 0, -69470.3, -1203.54, 34.0237
471.5, 0, -69451.4, -1213.84, 34.033
472, 0, -69433.7, -1224.18, 34.032
472.5, 0, -69417.3, -1234.56, 34.0206
473, 0, -69402.1, -1244.98, 33.999
473.5, 0, -69388.2, -1255.45, 33.9671
474, 0, -69375.6, -1265.95, 33.9248
474.5, 0, -69364.3, -1276.5, 33.8723
475, 0, -69354.2, -1287.1, 33.8095
475.5, 0, -69345.4, -1297.73, 33.7364
476, 0, -69337.9, -1308.41, 33.6529
476.5, 0, -69331.6, -1319.12, 33.5592
477, 0, -69326.6, -1329.88, 33.4552
477.5, 0, -69322.9, -1340.69, 33.3408
478, 0, -69320.5, -1351.53, 33.2162
478.5, 0, -69319.3, -1362.41, 33.0812
479, 0, -69319.4, -1373.34, 32.936
479.5, 0, -69320.7, -1384.31, 32.7805
480, 0, -69323.3, -1395.32, 32.6146
480.5, 0, -69316.6, -1402.96, 32.4959
481, 0, -69293.7, -1405.29, 32.5229
481.5, 0, -69271.3, -1407.75, 32.6333
482, 0, -69249.5, -1410.36, 32.8272
482.5, 0, -69228.3, -1413.11, 33.1044
483, 0, -69207.6, -1416.01, 33.465
483.5, 0, -69187.5, -1419.04, 33.909
484, 0, -69168, -1422.21, 34.4364
484.5, 0, -69148.9, -1425.53, 35.0472
485, 0, -69130.5, -1428.99, 35.7414
485.5, 0, -69112.6, -1432.59, 36.519
486, 0, -69095.3, -1436.33, 37.38
486.5, 0, -69078.5, -1440.21, 38.3244
487, 0, -69062.2, -1444.23, 39.3523
487.5, 0, -69046.6, -1448.39, 40.4635
488, 0, -69031.4, -1452.7, 41.6581
488.5, 0, -69016.9, -1457.14, 42.9361
489, 0, -69002.9, -1461.73, 44.2975
489.5, 0, -68989.4, -1466.46, 45.7423
490, 0, -68976.5, -1471.33, 47.2705
490.5, 0, -68964.2, -1476.34, 48.8821
491, 0, -68952.4, -1481.49, 50.5771
491.5, 0, -68941.2, -1486.78, 52.3555
492, 0, -68930.5, -1492.22, 54.2173
492.5, 0, -68920.4, -1497.79, 56.1625
493, 0, -68910.8, -1503.51, 58.1912
493.5, 0, -68901.8, -1509.37, 60.3032
494, 0, -68893.4, -1515.37, 62.4986
494.5, 0, -68885.5, -1521.51, 64.7774
495, 0, -68878.1, -1527.79, 67.1396
495.5, 0, -68871.3, -1534.21, 69.5852
496, 0, -68865.1, -1540.78, 72.1142
496.5, 0, -68859.4, -1547.48, 74.7266
497, 0, -68854.3, -1554.33, 77.4224
497.5, 0, -68849.8, -1561.32, 80.2016
498, 0, -68845.8, -1568.45, 83.0642
498.5, 0, -68842.3, -1575.72, 86.0102
499, 0, -68839.4, -1583.13, 89.0396
499.5, 0, -68837.1, -1590.69, 92.1524
