x,y,sigxx,sigyy,sigxy,ux,vy
0.18, 0.58, -1.23489e+07, -3.06758e+06, -75363.2, -0.00117636, 0.000323766
0.18, 0.6, -1.23217e+07, -3.06709e+06, -70269.5, -0.00117576, 0.000327805
0.18, 0.62, -1.22954e+07, -3.06464e+06, -65236, -0.00117519, 0.000331825
0.18, 0.64, -1.22697e+07, -3.06136e+06, -60508, -0.00117463, 0.00033583
0.18, 0.66, -1.2246e+07, -3.05755e+06, -56432.2, -0.0011741, 0.000339823
0.18, 0.68, -1.22236e+07, -3.05457e+06, -53030.4, -0.00117358, 0.000343803
0.18, 0.7, -1.2203e+07, -3.05116e+06, -49934.3, -0.00117307, 0.000347775
0.18, 0.72, -1.21826e+07, -3.04653e+06, -47039.9, -0.00117257, 0.000351736
0.18, 0.74, -1.21619e+07, -3.04248e+06, -44128.8, -0.00117208, 0.000355691
0.18, 0.76, -1.21417e+07, -3.03702e+06, -41656.4, -0.0011716, 0.000359637
0.18, 0.78, -1.21214e+07, -3.0329e+06, -39003.9, -0.00117112, 0.000363576
0.18, 0.8, -1.21016e+07, -3.02785e+06, -37105.5, -0.00117065, 0.000367508
0.18, 0.82, -1.20815e+07, -3.02326e+06, -34897.5, -0.00117017, 0.000371432
0.18, 0.84, -1.2061e+07, -3.01887e+06, -33173.8, -0.0011697, 0.000375349
0.18, 0.86, -1.20406e+07, -3.01476e+06, -31395.8, -0.00116923, 0.000379258
0.18, 0.88, -1.20195e+07, -3.01191e+06, -28507.4, -0.00116875, 0.000383157
0.18, 0.9, -1.19982e+07, -3.00879e+06, -25538.4, -0.00116827, 0.000387045
0.18, 0.92, -1.19767e+07, -3.00625e+06, -22119.9, -0.00116777, 0.000390923
0.18, 0.94, -1.19553e+07, -3.0042e+06, -18185.4, -0.00116726, 0.000394787
0.18, 0.96, -1.19304e+07, -3.0023e+06, -13702.7, -0.00116674, 0.000398637
0.18, 0.98, -1.19023e+07, -3.00073e+06, -7287.18, -0.00116618, 0.000402468
0.2, -1, -1.21705e+07, -3.19308e+06, 317.929, -0.00119553, -3.1154e-22
0.2, -0.98, -1.21713e+07, -3.19257e+06, 47.3934, -0.00119554, 3.68316e-06
0.2, -0.96, -1.21721e+07, -3.19207e+06, -223.142, -0.00119557, 7.36724e-06
0.2, -0.94, -1.21737e+07, -3.19164e+06, -416.295, -0.00119562, 1.1052e-05
0.2, -0.92, -1.21758e+07, -3.19144e+06, -603.012, -0.00119568, 1.47392e-05
0.2, -0.9, -1.21788e+07, -3.19116e+06, -638.573, -0.00119576, 1.84285e-05
0.2, -0.88, -1.21835e+07, -3.19111e+06, -287.553, -0.00119586, 2.21212e-05
0.2, -0.86, -1.21887e+07, -3.19174e+06, 287.46, -0.00119598, 2.58175e-05
0.2, -0.84, -1.21955e+07, -3.19124e+06, 1041.36, -0.00119612, 2.95188e-05
0.2, -0.82, -1.22017e+07, -3.19077e+06, 1632.53, -0.00119628, 3.32249e-05
0.2, -0.8, -1.22102e+07, -3.19119e+06, 3035.9, -0.00119646, 3.69379e-05
0.2, -0.78, -1.22187e+07, -3.19146e+06, 4431.96, -0.00119666, 4.0658e-05
0.2, -0.76, -1.22281e+07, -3.18955e+06, 5513.48, -0.00119687, 4.43868e-05
0.2, -0.74, -1.22381e+07, -3.18746e+06, 6761.18, -0.00119711, 4.81249e-05
0.2, -0.72, -1.22496e+07, -3.18598e+06, 8524.74, -0.00119737, 5.18745e-05
0.2, -0.7, -1.22631e+07, -3.18469e+06, 10907.3, -0.00119765, 5.5636e-05
0.2, -0.68, -1.22787e+07, -3.18371e+06, 14020.3, -0.00119796, 5.94125e-05
0.2, -0.66, -1.22951e+07, -3.18016e+06, 17092.9, -0.00119829, 6.3205e-05
0.2, -0.64, -1.23123e+07, -3.17654e+06, 20414.4, -0.00119864, 6.70166e-05
0.2, -0.62, -1.23306e+07, -3.17198e+06, 23602.9, -0.00119903, 7.08502e-05
0.2, -0.6, -1.23519e+07, -3.16623e+06, 26981.1, -0.00119945, 7.47079e-05
0.2, -0.58, -1.23759e+07, -3.16018e+06, 30762.4, -0.0011999, 7.85934e-05
0.2, -0.56, -1.24032e+07, -3.1546e+06, 35522.9, -0.00120039, 8.2512e-05
0.2, -0.54, -1.24323e+07, -3.14374e+06, 39650.3, -0.00120093, 8.64684e-05
0.2, -0.52, -1.24637e+07, -3.13108e+06, 42655, -0.00120152, 9.04686e-05
0.2, -0.5, -1.24975e+07, -3.11467e+06, 44720.2, -0.00120218, 9.45182e-05
0.2, -0.48, -1.25366e+07, -3.09787e+06, 47205.9, -0.0012029, 9.86256e-05
0.2, -0.46, -1.25802e+07, -3.07562e+06, 48526.2, -0.00120371, 0.000102802
0.2, -0.44, -1.26247e+07, -3.04851e+06, 45528.1, -0.00120461, 0.000107057
0.2, -0.42, -1.26743e+07, -3.01705e+06, 40250.6, -0.00120564, 0.000111401
0.2, -0.4, -1.27321e+07, -2.9778e+06, 32068.8, -0.00120681, 0.000115853
0.2, -0.38, -1.27921e+07, -2.93212e+06, 15434.2, -0.00120816, 0.000120427
0.2, -0.36, -1.28553e+07, -2.87638e+06, -7942.51, -0.00120972, 0.000125141
0.2, -0.34, -1.29245e+07, -2.81005e+06, -41415.3, -0.00121155, 0.000130018
0.2, -0.32, -1.2994e+07, -2.7385e+06, -89694.7, -0.00121369, 0.000135075
0.2, -0.3, -1.30615e+07, -2.64626e+06, -159792, -0.00121623, 0.000140338
0.2, -0.28, -1.31214e+07, -2.54893e+06, -254162, -0.00121926, 0.000145821
0.2, -0.26, -1.31683e+07, -2.44135e+06, -374793, -0.00122287, 0.000151539
0.2, -0.24, -1.31858e+07, -2.31932e+06, -540334, -0.00122719, 0.000157493
0.2, -0.22, -1.3163e+07, -2.19965e+06, -747060, -0.00123237, 0.000163658
0.2, -0.2, -1.30729e+07, -2.10238e+06, -994748, -0.00123854, 0.000169984
0.2, -0.18, -1.28858e+07, -2.01863e+06, -1.29858e+06, -0.00124583, 0.00017637
0.2, -0.16, -1.25681e+07, -1.99627e+06, -1.62796e+06, -0.00125435, 0.000182656
0.2, -0.14, -1.20696e+07, -2.05627e+06, -1.97303e+06, -0.00126408, 0.000188608
0.2, -0.12, -1.13966e+07, -2.20509e+06, -2.27967e+06, -0.0012749, 0.000193921
0.2, -0.1, -1.05011e+07, -2.46482e+06, -2.47638e+06, -0.00128643, 0.000198244
0.2, -0.08, -9.4842e+06, -2.82686e+06, -2.49715e+06, -0.00129803, 0.000201249
0.2, -0.06, -8.44154e+06, -3.24806e+06, -2.24711e+06, -0.00130879, 0.000202707
0.2, -0.04, -7.47448e+06, -3.66273e+06, -1.71343e+06, -0.00131762, 0.000202607
0.2, -0.02, -6.77679e+06, -3.92893e+06, -947827, -0.00132344, 0.000201227
0.2, 0, -6.51914e+06, -4.03346e+06, -21302.9, -0.00132547, 0.000199121
0.2, 0.02, -6.79486e+06, -3.92608e+06, 903484, -0.00132339, 0.000197013
0.2, 0.04, -7.48076e+06, -3.64254e+06, 1.6798e+06, -0.00131751, 0.000195639
0.2, 0.06, -8.41764e+06, -3.2422e+06, 2.20307e+06, -0.00130861, 0.000195551
0.2, 0.08, -9.4714e+06, -2.80671e+06, 2.45345e+06, -0.00129778, 0.000197028
0.2, 0.1, -1.05004e+07, -2.44116e+06, 2.43978e+06, -0.00128608, 0.000200063
0.2, 0.12, -1.13915e+07, -2.18556e+06, 2.23591e+06, -0.00127447, 0.000204425
0.2, 0.14, -1.20727e+07, -2.01343e+06, 1.93236e+06, -0.00126355, 0.000209786
0.2, 0.16, -1.25671e+07, -1.96847e+06, 1.58655e+06, -0.00125371, 0.000215798
0.2, 0.18, -1.28881e+07, -1.9859e+06, 1.25594e+06, -0.0012451, 0.000222149
0.2, 0.2, -1.30813e+07, -2.05715e+06, 953512, -0.0012377, 0.000228613
0.2, 0.22, -1.31723e+07, -2.15381e+06, 701888, -0.00123142, 0.000235024
0.2, 0.24, -1.31972e+07, -2.26715e+06, 496406, -0.00122614, 0.000241282
0.2, 0.26, -1.31743e+07, -2.38532e+06, 331199, -0.00122171, 0.000247331
0.2, 0.28, -1.31286e+07, -2.4908e+06, 207256, -0.00121798, 0.000253155
0.2, 0.3, -1.30651e+07, -2.58448e+06, 116429, -0.00121485, 0.00025875
0.2, 0.32, -1.29966e+07, -2.67199e+06, 46579.2, -0.00121219, 0.00026413
0.2, 0.34, -1.29281e+07, -2.74149e+06, -2411.9, -0.00120992, 0.000269315
0.2, 0.36, -1.28584e+07, -2.80403e+06, -35720.6, -0.00120797, 0.000274322
0.2, 0.38, -1.27942e+07, -2.85442e+06, -60756.9, -0.00120628, 0.000279175
0.2, 0.4, -1.27325e+07, -2.89906e+06, -76836.1, -0.0012048, 0.000283894
0.2, 0.42, -1.26735e+07, -2.93206e+06, -85691.4, -0.00120349, 0.000288496
0.2, 0.44, -1.26233e+07, -2.9586e+06, -90404.5, -0.00120233, 0.000293
0.2, 0.46, -1.25742e+07, -2.98218e+06, -90740.2, -0.00120127, 0.00029742
0.2, 0.48, -1.25297e+07, -3.00039e+06, -90284.5, -0.00120031, 0.000301766
0.2, 0.5, -1.24892e+07, -3.0134e+06, -88479.4, -0.00119943, 0.000306051
0.2, 0.52, -1.24521e+07, -3.02478e+06, -86794.6, -0.00119861, 0.000310283
0.2, 0.54, -1.24167e+07, -3.03148e+06, -82504.6, -0.00119785, 0.000314472
0.2, 0.56, -1.2383e+07, -3.0362e+06, -77512.2, -0.00119713, 0.000318623
0.2, 0.58, -1.23533e+07, -3.03894e+06, -73461.5, -0.00119645, 0.000322741
0.2, 0.6, -1.23252e+07, -3.04063e+06, -69650.9, -0.00119581, 0.000326831
0.2, 0.62, -1.2299e+07, -3.04205e+06, -66245.8, -0.00119519, 0.000330897
0.2, 0.64, -1.22732e+07, -3.04167e+06, -62791.6, -0.00119459, 0.000334944
0.2, 0.66, -1.22498e+07, -3.04079e+06, -59114.9, -0.00119401, 0.000338973
0.2, 0.68, -1.22278e+07, -3.04014e+06, -55993.6, -0.00119345, 0.000342986
0.2, 0.7, -1.22062e+07, -3.03768e+06, -53035.3, -0.0011929, 0.000346985
0.2, 0.72, -1.21848e+07, -3.03516e+06, -50311.2, -0.00119237, 0.000350972
0.2, 0.74, -1.21644e+07, -3.03274e+06, -48126, -0.00119185, 0.000354948
0.2, 0.76, -1.21443e+07, -3.03007e+06, -46070.6, -0.00119133, 0.000358913
0.2, 0.78, -1.21242e+07, -3.02667e+06, -43845.5, -0.00119082, 0.000362869
0.2, 0.8, -1.2104e+07, -3.02231e+06, -41468.8, -0.00119031, 0.000366815
0.2, 0.82, -1.20837e+07, -3.01802e+06, -39050.2, -0.00118981, 0.000370752
0.2, 0.84, -1.20634e+07, -3.01446e+06, -36989.9, -0.0011893, 0.000374678
0.2, 0.86, -1.20436e+07, -3.01234e+06, -34372.2, -0.0011888, 0.000378595
0.2, 0.88, -1.20225e+07, -3.00949e+06, -31481, -0.00118828, 0.000382502
0.2, 0.9, -1.2002e+07, -3.00699e+06, -28183.4, -0.00118776, 0.000386396
0.2, 0.92, -1.1981e+07, -3.00499e+06, -24372.7, -0.00118723, 0.000390279
0.2, 0.94, -1.19596e+07, -3.00313e+06, -20383, -0.00118668, 0.000394148
0.2, 0.96, -1.1936e+07, -3.00169e+06, -14781.3, -0.00118611, 0.000398003
0.2, 0.98, -1.19092e+07, -3.00028e+06, -7785.04, -0.00118551, 0.00040184
0.22, -1, -1.21697e+07, -3.18207e+06, 154.521, -0.0012152, -1.03908e-25
0.22, -0.98, -1.21711e+07, -3.18209e+06, -120.151, -0.00121521, 3.70148e-06
0.22, -0.96, -1.2172e+07, -3.18171e+06, -391.587, -0.00121524, 7.40388e-06
0.22, -0.94, -1.21737e+07, -3.18126e+06, -581.476, -0.00121529, 1.11076e-05
0.22, -0.92, -1.21759e+07, -3.18085e+06, -719.237, -0.00121536, 1.48139e-05
0.22, -0.9, -1.21788e+07, -3.18053e+06, -746.94, -0.00121544, 1.85226e-05
0.22, -0.88, -1.21834e+07, -3.18009e+06, -485.437, -0.00121555, 2.22357e-05
0.22, -0.86, -1.21883e+07, -3.17958e+06, -209.53, -0.00121568, 2.59532e-05
0.22, -0.84, -1.21954e+07, -3.17894e+06, 360.427, -0.00121583, 2.96766e-05
0.22, -0.82, -1.22026e+07, -3.17811e+06, 918.901, -0.001216, 3.34066e-05
0.22, -0.8, -1.22109e+07, -3.17657e+06, 1621.23, -0.0012162, 3.71443e-05
0.22, -0.78, -1.22194e+07, -3.1759e+06, 2616.52, -0.00121641, 4.08908e-05
0.22, -0.76, -1.22289e+07, -3.17328e+06, 3617.73, -0.00121665, 4.4648e-05
0.22, -0.74, -1.22393e+07, -3.17111e+06, 4941.39, -0.0012169, 4.84161e-05
0.22, -0.72, -1.22515e+07, -3.16846e+06, 6739.4, -0.00121719, 5.21983e-05
0.22, -0.7, -1.22657e+07, -3.16621e+06, 8867.19, -0.0012175, 5.59954e-05
0.22, -0.68, -1.22813e+07, -3.16401e+06, 11067.3, -0.00121783, 5.98099e-05
0.22, -0.66, -1.2298e+07, -3.15853e+06, 13090, -0.00121819, 6.36436e-05
0.22, -0.64, -1.23151e+07, -3.15243e+06, 15102.8, -0.00121858, 6.74991e-05
0.22, -0.62, -1.23332e+07, -3.1458e+06, 17338.3, -0.00121901, 7.13805e-05
0.22, -0.6, -1.23554e+07, -3.13809e+06, 20543.9, -0.00121947, 7.52904e-05
0.22, -0.58, -1.23796e+07, -3.12937e+06, 22552.9, -0.00121998, 7.92335e-05
0.22, -0.56, -1.2406e+07, -3.11994e+06, 24588.3, -0.00122052, 8.32132e-05
0.22, -0.54, -1.24342e+07, -3.10644e+06, 26247.5, -0.00122112, 8.72353e-05
0.22, -0.52, -1.24658e+07, -3.09104e+06, 27925.4, -0.00122178, 9.13065e-05
0.22, -0.5, -1.24985e+07, -3.07245e+06, 27310, -0.00122251, 9.54341e-05
0.22, -0.48, -1.25351e+07, -3.05017e+06, 24384.1, -0.00122332, 9.96244e-05
0.22, -0.46, -1.25764e+07, -3.02518e+06, 20926.2, -0.00122422, 0.000103887
0.22, -0.44, -1.26202e+07, -2.99417e+06, 15384.1, -0.00122523, 0.000108235
0.22, -0.42, -1.26648e+07, -2.95869e+06, 3246.63, -0.00122637, 0.000112677
0.22, -0.4, -1.27155e+07, -2.91683e+06, -12588.3, -0.00122767, 0.000117227
0.22, -0.38, -1.27693e+07, -2.8679e+06, -35483.2, -0.00122916, 0.000121901
0.22, -0.36, -1.28222e+07, -2.81142e+06, -68457.2, -0.00123088, 0.000126711
0.22, -0.34, -1.2879e+07, -2.74736e+06, -111410, -0.00123286, 0.000131676
0.22, -0.32, -1.29306e+07, -2.675e+06, -171129, -0.00123518, 0.000136808
0.22, -0.3, -1.2974e+07, -2.59071e+06, -253479, -0.00123789, 0.000142123
0.22, -0.28, -1.3014e+07, -2.50387e+06, -348104, -0.00124107, 0.000147624
0.22, -0.26, -1.30222e+07, -2.41016e+06, -480697, -0.00124482, 0.000153311
0.22, -0.24, -1.30067e+07, -2.31013e+06, -644637, -0.00124923, 0.000159167
0.22, -0.22, -1.29485e+07, -2.23171e+06, -838822, -0.00125439, 0.000165154
0.22, -0.2, -1.28168e+07, -2.17166e+06, -1.06512e+06, -0.00126042, 0.000171206
0.22, -0.18, -1.25911e+07, -2.13391e+06, -1.32937e+06, -0.00126738, 0.000177209
0.22, -0.16, -1.22666e+07, -2.15775e+06, -1.60119e+06, -0.0012753, 0.000183009
0.22, -0.14, -1.17868e+07, -2.24961e+06, -1.85775e+06, -0.00128411, 0.000188398
0.22, -0.12, -1.11819e+07, -2.4239e+06, -2.06156e+06, -0.00129362, 0.000193126
0.22, -0.1, -1.04433e+07, -2.69371e+06, -2.16352e+06, -0.00130348, 0.000196937
0.22, -0.08, -9.62741e+06, -3.00529e+06, -2.11014e+06, -0.00131314, 0.000199598
0.22, -0.06, -8.77934e+06, -3.34902e+06, -1.87707e+06, -0.00132188, 0.000200992
0.22, -0.04, -8.08046e+06, -3.68124e+06, -1.3992e+06, -0.00132892, 0.000201153
0.22, -0.02, -7.59025e+06, -3.90757e+06, -765874, -0.0013335, 0.000200332
0.22, 0, -7.4142e+06, -3.9957e+06, -25203.9, -0.00133508, 0.00019896
0.22, 0.02, -7.59442e+06, -3.9036e+06, 714284, -0.00133345, 0.000197591
0.22, 0.04, -8.07936e+06, -3.67369e+06, 1.35668e+06, -0.00132881, 0.000196774
0.22, 0.06, -8.79067e+06, -3.33959e+06, 1.82124e+06, -0.00132171, 0.000196949
0.22, 0.08, -9.61437e+06, -2.98476e+06, 2.06912e+06, -0.00131288, 0.00019836
0.22, 0.1, -1.04267e+07, -2.65357e+06, 2.12748e+06, -0.00130315, 0.000201051
0.22, 0.12, -1.11833e+07, -2.39325e+06, 2.02012e+06, -0.00129321, 0.000204897
0.22, 0.14, -1.17928e+07, -2.22078e+06, 1.80541e+06, -0.0012836, 0.000209674
0.22, 0.16, -1.22552e+07, -2.12741e+06, 1.55492e+06, -0.0012747, 0.000215117
0.22, 0.18, -1.25903e+07, -2.09996e+06, 1.27983e+06, -0.00126668, 0.00022098
0.22, 0.2, -1.28198e+07, -2.12409e+06, 1.02253e+06, -0.00125962, 0.000227057
0.22, 0.22, -1.29424e+07, -2.18542e+06, 792720, -0.00125349, 0.000233188
0.22, 0.24, -1.30048e+07, -2.26871e+06, 595986, -0.00124822, 0.000239264
0.22, 0.26, -1.3031e+07, -2.35705e+06, 432492, -0.00124371, 0.000245214
0.22, 0.28, -1.30152e+07, -2.44614e+06, 305798, -0.00123985, 0.000251003
0.22, 0.3, -1.29799e+07, -2.53129e+06, 206453, -0.00123656, 0.000256613
0.22, 0.32, -1.29341e+07, -2.61191e+06, 123701, -0.00123373, 0.000262041
0.22, 0.34, -1.28809e+07, -2.67985e+06, 64761.8, -0.0012313, 0.000267296
0.22, 0.36, -1.28242e+07, -2.73876e+06, 20240.8, -0.00122919, 0.000272387
0.22, 0.38, -1.27708e+07, -2.79078e+06, -12714.2, -0.00122735, 0.000277333
0.22, 0.4, -1.27156e+07, -2.83833e+06, -35594.8, -0.00122573, 0.000282147
0.22, 0.42, -1.26644e+07, -2.8748e+06, -51594.3, -0.00122429, 0.000286844
0.22, 0.44, -1.26164e+07, -2.90721e+06, -63065.2, -0.00122301, 0.00029144
0.22, 0.46, -1.2571e+07, -2.93427e+06, -69215, -0.00122185, 0.000295946
0.22, 0.48, -1.25293e+07, -2.95519e+06, -72914.5, -0.00122079, 0.000300374
0.22, 0.5, -1.24899e+07, -2.97249e+06, -75224.2, -0.00121983, 0.000304737
0.22, 0.52, -1.24523e+07, -2.9862e+06, -74411.3, -0.00121893, 0.00030904
0.22, 0.54, -1.24189e+07, -2.99871e+06, -73606.6, -0.0012181, 0.000313293
0.22, 0.56, -1.23864e+07, -3.00643e+06, -71813.3, -0.00121732, 0.000317503
0.22, 0.58, -1.23562e+07, -3.01212e+06, -69914.1, -0.00121658, 0.000321674
0.22, 0.6, -1.23283e+07, -3.01688e+06, -67461.9, -0.00121588, 0.000325814
0.22, 0.62, -1.23022e+07, -3.02059e+06, -64471.9, -0.00121521, 0.000329925
0.22, 0.64, -1.22763e+07, -3.02226e+06, -61518.8, -0.00121456, 0.000334011
0.22, 0.66, -1.22529e+07, -3.02381e+06, -59216.9, -0.00121394, 0.000338074
0.22, 0.68, -1.22307e+07, -3.02544e+06, -57247.8, -0.00121334, 0.000342118
0.22, 0.7, -1.22081e+07, -3.02387e+06, -54761.5, -0.00121276, 0.000346146
0.22, 0.72, -1.21864e+07, -3.02245e+06, -52329.4, -0.00121219, 0.000350157
0.22, 0.74, -1.21661e+07, -3.02157e+06, -50211.8, -0.00121163, 0.000354155
0.22, 0.76, -1.2146e+07, -3.01922e+06, -48144.4, -0.00121107, 0.000358139
0.22, 0.78, -1.21258e+07, -3.01838e+06, -45853.7, -0.00121053, 0.000362111
0.22, 0.8, -1.21056e+07, -3.01505e+06, -43843.3, -0.00120999, 0.000366071
0.22, 0.82, -1.20859e+07, -3.0128e+06, -41771.5, -0.00120945, 0.000370019
0.22, 0.84, -1.20662e+07, -3.01128e+06, -39496.8, -0.00120891, 0.000373957
0.22, 0.86, -1.20465e+07, -3.0097e+06, -37209.1, -0.00120837, 0.000377882
0.22, 0.88, -1.20265e+07, -3.00772e+06, -33976.7, -0.00120782, 0.000381796
0.22, 0.9, -1.20064e+07, -3.00544e+06, -30525.5, -0.00120726, 0.000385698
0.22, 0.92, -1.19854e+07, -3.00351e+06, -26589.4, -0.00120669, 0.000389586
0.22, 0.94, -1.19638e+07, -3.00211e+06, -21739, -0.0012061, 0.000393461
0.22, 0.96, -1.19401e+07, -3.00071e+06, -16055.6, -0.00120549, 0.000397321
0.22, 0.98, -1.19143e+07, -2.99952e+06, -8830.76, -0.00120486, 0.000401163
0.24, -1, -1.21689e+07, -3.17105e+06, -8.88687, -0.00123487, 9.90555e-22
0.24, -0.98, -1.21703e+07, -3.17108e+06, -283.559, -0.00123488, 3.72096e-06
0.24, -0.96, -1.21717e+07, -3.17111e+06, -558.231, -0.00123491, 7.44277e-06
0.24, -0.94, -1.21737e+07, -3.17065e+06, -862.703, -0.00123496, 1.1166e-05
0.24, -0.92, -1.2176e+07, -3.1699e+06, -1155.17, -0.00123504, 1.48923e-05
0.24, -0.9, -1.2179e+07, -3.16893e+06, -1428.9, -0.00123514, 1.86218e-05
0.24, -0.88, -1.21835e+07, -3.16792e+06, -1476.45, -0.00123525, 2.23563e-05
0.24, -0.86, -1.21886e+07, -3.16712e+06, -1334.58, -0.00123539, 2.60959e-05
0.24, -0.84, -1.21961e+07, -3.16626e+06, -826.594, -0.00123556, 2.98426e-05
0.24, -0.82, -1.22034e+07, -3.1653e+06, -279.522, -0.00123574, 3.35965e-05
0.24, -0.8, -1.22116e+07, -3.16272e+06, 170.893, -0.00123595, 3.73601e-05
0.24, -0.78, -1.22201e+07, -3.1604e+06, 808.664, -0.00123618, 4.11338e-05
0.24, -0.76, -1.22298e+07, -3.15759e+06, 1322.84, -0.00123644, 4.49197e-05
0.24, -0.74, -1.22409e+07, -3.15433e+06, 2032.88, -0.00123672, 4.87186e-05
0.24, -0.72, -1.22535e+07, -3.1513e+06, 3266.58, -0.00123702, 5.25336e-05
0.24, -0.7, -1.22677e+07, -3.14693e+06, 4583.27, -0.00123736, 5.63652e-05
0.24, -0.68, -1.22831e+07, -3.1431e+06, 6362.71, -0.00123772, 6.02169e-05
0.24, -0.66, -1.23002e+07, -3.13692e+06, 8244.69, -0.00123812, 6.40913e-05
0.24, -0.64, -1.23172e+07, -3.12899e+06, 8746.42, -0.00123855, 6.79908e-05
0.24, -0.62, -1.23348e+07, -3.12051e+06, 9250.44, -0.00123902, 7.19183e-05
0.24, -0.6, -1.23575e+07, -3.11055e+06, 10006.6, -0.00123953, 7.5878e-05
0.24, -0.58, -1.23816e+07, -3.10002e+06, 11433.5, -0.00124008, 7.98733e-05
0.24, -0.56, -1.24078e+07, -3.08786e+06, 12740.9, -0.00124068, 8.39108e-05
0.24, -0.54, -1.2434e+07, -3.07141e+06, 10633.7, -0.00124135, 8.79944e-05
0.24, -0.52, -1.24641e+07, -3.05456e+06, 8976.15, -0.00124207, 9.21304e-05
0.24, -0.5, -1.2496e+07, -3.03214e+06, 5747.1, -0.00124288, 9.63254e-05
0.24, -0.48, -1.25315e+07, -3.00852e+06, 677.113, -0.00124377, 0.000100589
0.24, -0.46, -1.25684e+07, -2.98066e+06, -8529.5, -0.00124476, 0.000104927
0.24, -0.44, -1.26079e+07, -2.94751e+06, -19530.8, -0.00124587, 0.00010935
0.24, -0.42, -1.26503e+07, -2.91023e+06, -35622.8, -0.00124712, 0.00011387
0.24, -0.4, -1.26924e+07, -2.86627e+06, -58766.1, -0.00124854, 0.000118495
0.24, -0.38, -1.27382e+07, -2.81811e+06, -87370.5, -0.00125016, 0.00012324
0.24, -0.36, -1.27802e+07, -2.76529e+06, -125913, -0.001252, 0.000128113
0.24, -0.34, -1.28233e+07, -2.70043e+06, -178906, -0.00125413, 0.000133126
0.24, -0.32, -1.28572e+07, -2.63387e+06, -246590, -0.00125658, 0.000138289
0.24, -0.3, -1.28833e+07, -2.55698e+06, -330676, -0.00125942, 0.000143605
0.24, -0.28, -1.28953e+07, -2.48432e+06, -435039, -0.0012627, 0.000149068
0.24, -0.26, -1.2878e+07, -2.41162e+06, -567121, -0.00126652, 0.00015467
0.24, -0.24, -1.28354e+07, -2.34574e+06, -716201, -0.00127092, 0.000160377
0.24, -0.22, -1.27425e+07, -2.28812e+06, -897513, -0.001276, 0.000166144
0.24, -0.2, -1.25808e+07, -2.25924e+06, -1.09189e+06, -0.0012818, 0.000171894
0.24, -0.18, -1.23495e+07, -2.25905e+06, -1.31111e+06, -0.00128836, 0.000177517
0.24, -0.16, -1.20246e+07, -2.31941e+06, -1.52869e+06, -0.00129564, 0.00018287
0.24, -0.14, -1.15881e+07, -2.43118e+06, -1.71191e+06, -0.00130355, 0.000187778
0.24, -0.12, -1.10576e+07, -2.60465e+06, -1.8504e+06, -0.00131188, 0.000192044
0.24, -0.1, -1.04442e+07, -2.83897e+06, -1.87976e+06, -0.00132031, 0.000195481
0.24, -0.08, -9.76313e+06, -3.11759e+06, -1.79906e+06, -0.00132839, 0.000197942
0.24, -0.06, -9.11514e+06, -3.40175e+06, -1.55804e+06, -0.00133556, 0.000199366
0.24, -0.04, -8.60828e+06, -3.66992e+06, -1.16713e+06, -0.00134124, 0.000199819
0.24, -0.02, -8.23284e+06, -3.84811e+06, -619307, -0.00134489, 0.000199514
0.24, 0, -8.10062e+06, -3.91496e+06, -37975.6, -0.00134613, 0.000198792
0.24, 0.02, -8.2258e+06, -3.84089e+06, 574224, -0.00134484, 0.000198072
0.24, 0.04, -8.59231e+06, -3.66286e+06, 1.10382e+06, -0.00134113, 0.000197773
0.24, 0.06, -9.13506e+06, -3.40352e+06, 1.50446e+06, -0.00133538, 0.000198239
0.24, 0.08, -9.77505e+06, -3.10643e+06, 1.74769e+06, -0.00132814, 0.000199682
0.24, 0.1, -1.04307e+07, -2.82014e+06, 1.8371e+06, -0.00131999, 0.000202169
0.24, 0.12, -1.10568e+07, -2.57583e+06, 1.79536e+06, -0.00131148, 0.000205642
0.24, 0.14, -1.1591e+07, -2.40438e+06, 1.66756e+06, -0.00130306, 0.000209953
0.24, 0.16, -1.20218e+07, -2.28693e+06, 1.47926e+06, -0.00129506, 0.000214913
0.24, 0.18, -1.23495e+07, -2.23243e+06, 1.26333e+06, -0.00128769, 0.000220327
0.24, 0.2, -1.25813e+07, -2.21595e+06, 1.0522e+06, -0.00128104, 0.000226017
0.24, 0.22, -1.27437e+07, -2.24676e+06, 846169, -0.00127514, 0.000231844
0.24, 0.24, -1.28393e+07, -2.2955e+06, 668987, -0.00126996, 0.000237694
0.24, 0.26, -1.28877e+07, -2.35885e+06, 512075, -0.00126545, 0.000243493
0.24, 0.28, -1.28974e+07, -2.43245e+06, 385290, -0.00126153, 0.000249191
0.24, 0.3, -1.28886e+07, -2.50766e+06, 279167, -0.00125814, 0.000254761
0.24, 0.32, -1.28627e+07, -2.56713e+06, 194621, -0.00125519, 0.000260186
0.24, 0.34, -1.28286e+07, -2.63755e+06, 126142, -0.00125262, 0.000265465
0.24, 0.36, -1.27832e+07, -2.69232e+06, 76019.8, -0.00125037, 0.000270602
0.24, 0.38, -1.27382e+07, -2.74343e+06, 36845.6, -0.0012484, 0.000275606
0.24, 0.4, -1.2693e+07, -2.79096e+06, 6937.85, -0.00124666, 0.000280485
0.24, 0.42, -1.26501e+07, -2.82971e+06, -16335.1, -0.0012451, 0.000285253
